Icecream_units,Icecream_unit_cost,Nuts_units,Nuts_unit_cost,Total_cost,Variance
24858,5.11,10675,2.02,148588.0,31412.0
24061,7.53,11076,2.13,204771.0,-24771.0
22774,5.61,10359,2.77,156457.0,23543.0
20400,6.68,11504,2.91,169749.0,10251.0
22079,7.76,14942,2.76,212573.0,-32573.0
24307,7.26,13952,2.77,215116.0,-35116.0
24765,6.33,13249,2.5,189885.0,-9885.0
20115,6.0,12653,2.3,149792.0,30208.0
21333,6.69,12881,2.47,174534.0,5466.0
24909,5.02,13835,2.15,154788.0,25212.0
23002,5.52,13930,2.36,159846.0,20154.0
21767,6.4,10840,2.77,169336.0,10664.0
23784,7.77,13747,2.7,221919.0,-41919.0
20417,6.23,11752,2.62,157988.0,22012.0
23411,7.73,13005,2.1,208278.0,-28278.0
23661,7.22,10798,2.2,194588.0,-14588.0
23059,5.27,10452,2.88,151623.0,28377.0
21800,6.56,13787,2.11,172099.0,7901.0
20466,6.08,13591,2.51,158547.0,21453.0
20938,6.64,11606,2.02,162472.0,17528.0
22222,5.0,14395,2.57,148105.0,31895.0
23208,6.73,11611,2.62,186611.0,-6611.0
20073,5.03,14811,2.87,143475.0,36525.0
22857,6.22,12480,2.66,175367.0,4633.0
23866,5.7,11396,2.76,167489.0,12511.0
22266,5.09,13035,2.37,144227.0,35773.0
21896,7.34,14289,2.14,191295.0,-11295.0
23821,6.52,12047,2.12,180853.0,-853.0
21260,5.44,14416,2.36,149676.0,30324.0
21406,6.59,10313,2.16,163342.0,16658.0
21620,6.83,11495,2.41,175368.0,4632.0
22452,7.82,14519,2.71,214921.0,-34921.0
20213,5.36,12103,2.95,144046.0,35954.0
24235,6.66,13420,2.63,196700.0,-16700.0
20735,5.3,10902,2.39,135951.0,44049.0
24566,5.28,11421,2.96,163515.0,16485.0
21789,5.03,13118,2.2,138458.0,41542.0
20932,5.57,10460,2.29,140545.0,39455.0
23543,5.17,11786,2.91,156015.0,23985.0
22208,6.2,13881,2.66,174613.0,5387.0
21999,6.68,13432,2.05,174489.0,5511.0
20386,6.3,14592,2.96,171624.0,8376.0
23533,7.32,14650,2.54,209473.0,-29473.0
22450,7.71,13545,2.82,211286.0,-31286.0
23296,6.07,10747,2.43,167522.0,12478.0
23470,7.42,12298,2.79,208459.0,-28459.0
20299,6.67,10355,2.03,156415.0,23585.0
20362,5.84,13885,2.04,147239.0,32761.0
20817,5.53,13346,2.55,149150.0,30850.0
20512,7.13,13864,2.14,175920.0,4080.0
24853,5.56,11511,2.73,169608.0,10392.0
23592,7.15,12042,2.85,203003.0,-23003.0
23420,5.15,11835,2.63,151739.0,28261.0
20098,7.7,11323,2.41,182043.0,-2043.0
23253,7.17,13431,2.0,193586.0,-13586.0
23610,6.16,11838,2.26,172191.0,7809.0
21096,6.02,14411,2.02,156108.0,23892.0
23453,6.2,11227,2.64,175048.0,4952.0
23842,7.83,12630,2.79,221921.0,-41921.0
24820,7.67,11544,2.78,222462.0,-42462.0
22515,6.52,11882,2.36,174839.0,5161.0
22703,5.57,12119,2.31,154451.0,25549.0
24244,6.31,11298,2.49,181112.0,-1112.0
23863,5.7,11786,2.16,161477.0,18523.0
21564,6.08,14807,2.74,171680.0,8320.0
21109,5.41,10669,2.35,139272.0,40728.0
24230,7.45,13274,2.09,208256.0,-28256.0
21910,6.26,14619,2.4,172242.0,7758.0
24822,7.16,12255,2.7,210814.0,-30814.0
22595,6.33,10132,2.57,169066.0,10934.0
24106,7.62,14022,2.7,221547.0,-41547.0
24823,6.06,14313,2.26,182775.0,-2775.0
20394,7.83,11455,2.02,182824.0,-2824.0
24735,5.28,12252,2.63,162824.0,17176.0
20326,7.97,10299,2.52,187952.0,-7952.0
21035,5.83,10345,2.76,151186.0,28814.0
21446,6.83,13153,2.99,185804.0,-5804.0
24858,7.23,14537,2.69,218828.0,-38828.0
23222,5.45,12905,2.84,163210.0,16790.0
23309,6.2,13994,2.05,173204.0,6796.0
22996,7.06,14561,2.36,196716.0,-16716.0
23656,6.2,12671,2.66,180372.0,-372.0
24149,5.18,13379,2.11,153322.0,26678.0
23115,5.67,11255,2.1,154698.0,25302.0
22180,7.12,13244,2.14,186264.0,-6264.0
24917,5.75,10935,2.38,169298.0,10702.0
22453,5.33,11785,2.65,150905.0,29095.0
20124,6.74,13574,2.03,163191.0,16809.0
20593,7.12,12204,2.99,183112.0,-3112.0
20757,7.03,14742,2.38,181008.0,-1008.0
23908,7.61,10080,2.9,211172.0,-31172.0
20337,6.28,11330,2.21,152756.0,27244.0
23958,7.02,12644,2.9,204853.0,-24853.0
24555,6.21,14459,2.07,182417.0,-2417.0
21031,6.5,10393,2.87,166529.0,13471.0
24972,5.87,14968,2.79,188346.0,-8346.0
23976,5.48,11874,2.48,160836.0,19164.0
24427,7.84,10218,2.95,221651.0,-41651.0
23672,7.27,11785,2.62,202972.0,-22972.0
24366,7.19,10203,2.94,205188.0,-25188.0
22376,7.83,11446,2.65,205536.0,-25536.0
20330,7.48,14378,2.28,184850.0,-4850.0
21658,7.83,10972,2.93,201730.0,-21730.0
20741,7.32,13696,2.6,187434.0,-7434.0
24936,7.81,10536,2.1,216876.0,-36876.0
21792,6.48,11244,2.33,167411.0,12589.0
20809,6.34,12513,2.29,160584.0,19416.0
20928,5.22,13466,2.3,140216.0,39784.0
24413,5.2,12206,2.79,161002.0,18998.0
24760,6.54,10782,2.44,188238.0,-8238.0
22272,6.14,14753,2.62,175403.0,4597.0
21591,7.91,13971,2.35,203617.0,-23617.0
20130,5.36,10160,2.67,135024.0,44976.0
24676,6.96,13463,2.82,209711.0,-29711.0
21878,7.29,13173,2.41,191238.0,-11238.0
24721,5.96,14625,2.55,184631.0,-4631.0
24768,5.93,10496,2.34,171435.0,8565.0
23525,7.97,11864,2.34,215256.0,-35256.0
24981,7.26,11920,2.87,215572.0,-35572.0
24294,6.15,10544,2.83,179248.0,752.0
20948,6.64,14471,2.85,180337.0,-337.0
24048,7.62,12352,2.05,208567.0,-28567.0
20747,6.91,12377,2.5,174304.0,5696.0
23570,5.9,13622,2.28,170121.0,9879.0
22704,6.51,14501,2.42,182895.0,-2895.0
22794,5.93,11156,2.76,165959.0,14041.0
21377,6.93,14977,2.58,186783.0,-6783.0
21142,5.25,10015,2.9,140039.0,39961.0
23883,6.21,10555,2.11,170584.0,9416.0
23504,5.77,14997,2.12,167412.0,12588.0
24405,6.84,10507,2.48,192988.0,-12988.0
21557,6.24,11420,2.69,165235.0,14765.0
22345,7.78,13085,2.79,210351.0,-30351.0
22236,7.59,10838,2.1,191531.0,-11531.0
21652,6.95,13373,2.56,184716.0,-4716.0
22080,7.44,11052,2.54,192347.0,-12347.0
21153,5.66,13687,2.07,148058.0,31942.0
21161,7.21,13116,2.12,180377.0,-377.0
23249,5.46,13683,2.87,166210.0,13790.0
23444,7.7,11896,2.29,207761.0,-27761.0
22111,6.24,13450,2.88,176709.0,3291.0
20156,7.08,14154,2.38,176391.0,3609.0
21415,5.25,11915,2.19,138523.0,41477.0
24575,5.19,13404,2.7,163735.0,16265.0
21581,7.31,12544,2.42,188114.0,-8114.0
23621,6.85,13401,2.14,190482.0,-10482.0
20972,6.91,13892,2.26,176312.0,3688.0
20534,5.33,14433,2.39,143941.0,36059.0
23323,7.83,13030,2.23,211676.0,-31676.0
22465,6.93,13744,2.56,190867.0,-10867.0
21392,6.61,10955,2.1,164407.0,15593.0
22032,6.65,13563,2.65,182455.0,-2455.0
24278,6.57,14458,2.45,194929.0,-14929.0
23146,7.56,10299,2.96,205469.0,-25469.0
24956,7.47,11694,2.12,211213.0,-31213.0
22641,7.97,11332,2.74,211498.0,-31498.0
24062,6.77,14111,2.72,201282.0,-21282.0
21819,6.63,14577,2.6,182560.0,-2560.0
24283,6.48,13249,2.31,187959.0,-7959.0
20373,5.71,10506,2.42,141754.0,38246.0
22883,5.59,12713,2.17,155503.0,24497.0
22197,5.79,14272,2.27,160918.0,19082.0
21541,7.07,10458,2.96,183251.0,-3251.0
23167,5.44,11590,2.19,151411.0,28589.0
22306,7.82,12234,2.06,199635.0,-19635.0
22233,5.6,11634,2.17,149751.0,30249.0
23464,7.52,12239,2.09,202029.0,-22029.0
24684,5.57,14712,2.61,175888.0,4112.0
21591,7.27,12218,2.02,181647.0,-1647.0
22211,6.56,13506,2.12,174337.0,5663.0
21024,6.84,10802,2.02,165624.0,14376.0
22673,5.85,14491,2.27,165532.0,14468.0
21959,6.46,12742,2.9,178807.0,1193.0
21729,7.42,13363,2.5,194637.0,-14637.0
23047,5.12,14866,2.5,155166.0,24834.0
23697,7.87,10487,2.21,209672.0,-29672.0
24862,7.33,12735,2.36,212293.0,-32293.0
22546,6.75,10443,2.14,174534.0,5466.0
23743,7.83,12578,2.63,218988.0,-38988.0
20747,5.25,13723,2.83,147758.0,32242.0
24282,7.41,10715,2.86,210575.0,-30575.0
24812,6.9,11552,2.62,201469.0,-21469.0
23485,7.61,14316,2.4,213079.0,-33079.0
21680,6.26,14040,2.71,173765.0,6235.0
24262,6.08,13319,2.29,178013.0,1987.0
23137,7.3,13378,2.88,207429.0,-27429.0
23314,6.12,13578,2.32,174183.0,5817.0
24941,5.97,10356,2.1,170645.0,9355.0
20731,5.64,13415,2.4,149119.0,30881.0
21268,5.34,12669,2.09,140049.0,39951.0
23998,5.43,14304,2.27,162779.0,17221.0
20978,7.35,14595,2.66,193011.0,-13011.0
24632,5.93,13145,2.77,182479.0,-2479.0
20800,6.48,13136,2.86,172353.0,7647.0
21906,6.57,13964,2.44,177995.0,2005.0
20894,6.59,13371,2.85,175799.0,4201.0
20704,6.83,12695,2.55,173781.0,6219.0
23072,7.73,13610,2.07,206519.0,-26519.0
24774,7.06,14090,2.78,214075.0,-34075.0
20554,5.01,10807,2.37,128588.0,51412.0
20240,7.31,11597,2.26,174164.0,5836.0
20049,6.55,14530,2.18,162996.0,17004.0
24418,6.59,12867,2.66,195141.0,-15141.0
20128,7.41,11691,2.77,181533.0,-1533.0
22738,6.68,10721,2.79,181801.0,-1801.0
23559,6.38,13078,2.24,179601.0,399.0
20779,7.48,11009,2.9,187353.0,-7353.0
24820,5.63,10917,2.81,170413.0,9587.0
23168,6.56,14325,2.33,185359.0,-5359.0
21914,5.56,14742,2.61,160318.0,19682.0
20287,5.74,12925,2.01,142427.0,37573.0
22974,5.79,10654,2.52,159868.0,20132.0
20776,5.25,13819,2.07,137679.0,42321.0
22350,6.79,14279,2.31,184741.0,-4741.0
22054,6.52,12421,2.41,173727.0,6273.0
23429,5.19,14678,2.11,152567.0,27433.0
22140,5.1,13356,2.81,150444.0,29556.0
21852,7.64,11377,2.74,198122.0,-18122.0
24813,7.57,13047,2.69,222931.0,-42931.0
21931,7.87,13805,2.76,210699.0,-30699.0
22844,7.05,12699,2.76,196099.0,-16099.0
21199,5.55,11887,2.63,148917.0,31083.0
23344,5.86,13714,2.04,164772.0,15228.0
22068,7.04,11987,2.53,185686.0,-5686.0
20057,5.94,11316,2.58,148334.0,31666.0
23079,6.18,11384,2.46,170633.0,9367.0
23318,7.58,12847,2.91,214135.0,-34135.0
23330,7.87,10674,2.65,211893.0,-31893.0
23075,6.96,11547,2.52,189700.0,-9700.0
21128,6.0,11172,2.09,150117.0,29883.0
23999,7.44,13751,2.45,212243.0,-32243.0
24178,6.56,14703,2.12,189778.0,-9778.0
20890,6.55,11705,2.58,167028.0,12972.0
22191,6.94,12274,2.14,180272.0,-272.0
21189,7.54,14457,2.12,190414.0,-10414.0
24053,7.95,11914,2.9,225772.0,-45772.0
21105,7.77,13947,2.3,196064.0,-16064.0
20846,7.83,13050,2.35,193892.0,-13892.0
24645,5.23,12683,2.68,162884.0,17116.0
22098,6.5,12222,2.86,178592.0,1408.0
24026,7.36,11336,2.81,208686.0,-28686.0
20439,6.31,13080,2.52,161932.0,18068.0
21055,5.29,10841,2.01,133171.0,46829.0
23557,5.04,10116,2.3,141994.0,38006.0
20004,6.37,11462,2.41,155049.0,24951.0
21441,7.07,12795,2.84,187926.0,-7926.0
24335,7.67,11583,2.21,212248.0,-32248.0
21678,6.98,14595,2.27,184443.0,-4443.0
24860,6.19,13927,2.89,194132.0,-14132.0
21305,6.32,11537,2.67,165451.0,14549.0
20511,5.54,12547,2.39,143618.0,36382.0
20390,5.05,14306,2.58,139879.0,40121.0
21033,7.45,14460,2.65,195015.0,-15015.0
20604,6.69,11065,2.4,164397.0,15603.0
24337,7.08,10174,2.85,201302.0,-21302.0
21707,7.2,11394,2.75,187624.0,-7624.0
23586,6.46,11630,2.15,177370.0,2630.0
24513,7.29,12241,2.8,212975.0,-32975.0
24243,7.84,11480,2.58,219684.0,-39684.0
22859,6.55,14948,2.73,190534.0,-10534.0
21554,6.96,11508,2.93,183734.0,-3734.0
24946,6.43,14125,2.82,200235.0,-20235.0
23023,6.18,10789,2.76,172060.0,7940.0
24477,7.03,13967,2.52,207270.0,-27270.0
22540,7.74,11262,2.9,207119.0,-27119.0
22327,6.01,11486,2.43,162096.0,17904.0
20882,7.22,12930,2.73,186067.0,-6067.0
21005,5.99,10827,2.36,151372.0,28628.0
20279,7.24,12152,2.16,173068.0,6932.0
22524,7.73,13953,2.95,215272.0,-35272.0
23420,7.14,11994,2.69,199483.0,-19483.0
20648,5.6,11692,2.56,145560.0,34440.0
24834,6.96,11555,2.17,197919.0,-17919.0
24349,7.92,12007,2.71,225383.0,-45383.0
23527,5.89,14841,2.12,170037.0,9963.0
24748,7.87,13632,2.53,229256.0,-49256.0
24175,6.14,13804,2.85,187776.0,-7776.0
23580,6.45,11200,2.11,175723.0,4277.0
22895,5.57,13984,2.69,165142.0,14858.0
21532,6.84,11044,2.62,176214.0,3786.0
20248,7.5,11203,2.4,178747.0,1253.0
20766,5.18,12960,2.67,142171.0,37829.0
21801,7.87,14172,2.06,200768.0,-20768.0
21357,6.5,13183,2.89,176919.0,3081.0
23643,5.23,11978,2.2,150004.0,29996.0
23936,5.62,11477,2.91,167918.0,12082.0
20855,7.09,11014,2.21,172203.0,7797.0
20834,7.2,13349,2.04,177237.0,2763.0
22434,5.41,14497,2.31,154856.0,25144.0
24682,5.13,11330,2.23,151885.0,28115.0
21118,7.85,14617,2.05,195741.0,-15741.0
21861,5.65,10147,2.76,151520.0,28480.0
21749,6.22,11437,2.71,166273.0,13727.0
21922,5.05,12275,2.08,136238.0,43762.0
23935,6.98,10425,2.03,188229.0,-8229.0
23287,6.12,13367,2.9,181281.0,-1281.0
23642,6.04,10748,2.02,164509.0,15491.0
22789,7.21,13495,2.38,196427.0,-16427.0
21773,5.12,13325,2.17,140393.0,39607.0
21192,6.63,13926,2.33,172951.0,7049.0
20481,6.0,11361,2.1,146744.0,33256.0
21892,6.33,12358,2.41,168359.0,11641.0
23343,6.13,11422,2.46,171191.0,8809.0
22222,6.58,12914,2.35,176569.0,3431.0
24827,6.03,13954,2.85,189476.0,-9476.0
22700,6.26,11128,2.92,174596.0,5404.0
21444,7.26,11928,2.83,189440.0,-9440.0
21070,6.76,12031,2.9,177323.0,2677.0
21080,5.81,12776,2.04,148538.0,31462.0
22330,8.0,12268,2.59,210414.0,-30414.0
20946,7.04,10448,2.42,172744.0,7256.0
21594,5.51,14829,2.76,159911.0,20089.0
21510,7.73,14529,2.81,207099.0,-27099.0
20656,5.64,12729,2.62,149850.0,30150.0
21933,6.79,11331,2.28,174760.0,5240.0
24183,7.18,12095,2.98,209677.0,-29677.0
22696,5.25,14383,2.51,155255.0,24745.0
20194,6.13,10834,2.64,152391.0,27609.0
22850,6.79,10135,2.13,176739.0,3261.0
24559,5.68,12025,2.46,169077.0,10923.0
21426,6.83,12323,2.25,174066.0,5934.0
22788,5.18,14389,2.88,159482.0,20518.0
20037,6.07,12802,2.96,159519.0,20481.0
21284,6.73,12574,2.17,170527.0,9473.0
20776,5.9,12791,2.9,159672.0,20328.0
22647,6.34,10290,2.17,165911.0,14089.0
23417,5.27,11608,2.24,149410.0,30590.0
23090,5.1,12080,2.61,149288.0,30712.0
23583,7.31,10524,2.21,195650.0,-15650.0
21196,5.76,13621,2.58,157231.0,22769.0
23052,6.72,14584,2.94,197786.0,-17786.0
24365,6.74,13965,2.34,196898.0,-16898.0
23973,5.38,14356,2.67,167305.0,12695.0
20537,7.07,11619,2.6,175406.0,4594.0
22036,5.85,12262,2.08,154416.0,25584.0
21037,6.65,13823,2.37,172657.0,7343.0
23359,6.21,10992,2.14,168582.0,11418.0
20225,7.69,11433,2.55,184684.0,-4684.0
20105,7.54,14584,2.21,183822.0,-3822.0
23102,5.93,10784,2.46,163524.0,16476.0
21807,7.79,10596,2.06,191704.0,-11704.0
22363,7.66,14919,2.66,210985.0,-30985.0
21095,5.23,11818,2.7,142235.0,37765.0
24540,6.97,12319,2.82,205783.0,-25783.0
22978,7.63,11897,2.3,202685.0,-22685.0
21866,7.88,12288,2.56,203761.0,-23761.0
21288,5.53,11834,2.09,142456.0,37544.0
24616,7.37,11428,2.41,208961.0,-28961.0
21147,6.0,12773,2.29,156132.0,23868.0
20171,6.18,10683,2.84,154996.0,25004.0
20554,5.36,12652,2.03,135853.0,44147.0
23138,7.71,13507,2.47,211756.0,-31756.0
23403,5.99,11952,2.4,168869.0,11131.0
21987,6.33,13298,2.61,173885.0,6115.0
21048,5.62,11329,2.43,145819.0,34181.0
23506,6.83,12553,2.22,188414.0,-8414.0
22807,5.46,11365,2.55,153507.0,26493.0
20162,7.05,13365,2.07,169808.0,10192.0
23582,5.79,13381,2.15,165309.0,14691.0
24364,5.35,11967,2.85,164453.0,15547.0
24348,6.01,13572,2.27,177140.0,2860.0
24966,7.98,14426,2.62,237025.0,-57025.0
21468,5.61,11425,2.71,151397.0,28603.0
21069,5.28,13217,2.18,140057.0,39943.0
22715,5.51,12391,2.39,154774.0,25226.0
23727,6.0,14021,2.42,176293.0,3707.0
24144,7.74,12948,2.1,214065.0,-34065.0
20718,6.63,10018,2.27,160101.0,19899.0
20808,7.6,11168,2.47,185726.0,-5726.0
20983,5.46,12859,2.88,151601.0,28399.0
20798,7.02,14596,2.88,188038.0,-8038.0
24162,5.7,12351,2.51,168724.0,11276.0
21296,6.21,11178,2.47,159858.0,20142.0
24412,5.79,13310,2.61,176085.0,3915.0
24066,5.46,13440,2.34,162850.0,17150.0
24195,6.51,11294,2.2,182356.0,-2356.0
22545,7.53,14339,2.5,205611.0,-25611.0
23758,7.33,11471,2.63,204315.0,-24315.0
22896,7.2,11898,2.47,194239.0,-14239.0
24240,6.77,11157,2.93,196795.0,-16795.0
24375,6.57,14607,2.07,190380.0,-10380.0
23754,6.68,14760,2.13,190116.0,-10116.0
22588,6.12,12913,2.42,169488.0,10512.0
24958,5.72,11602,2.75,174665.0,5335.0
24922,6.47,14047,2.97,202965.0,-22965.0
21114,5.88,12187,2.91,159614.0,20386.0
22347,5.43,14334,2.1,151446.0,28554.0
22642,5.8,11142,2.03,153942.0,26058.0
24832,7.57,11626,2.35,215299.0,-35299.0
23579,6.36,14447,2.72,189258.0,-9258.0
24213,6.22,10977,2.26,175413.0,4587.0
24015,6.3,10835,2.21,175240.0,4760.0
22706,7.34,10705,2.99,198670.0,-18670.0
21377,6.86,13854,2.89,186684.0,-6684.0
21221,6.87,10425,2.32,169974.0,10026.0
20895,5.36,12129,2.6,143533.0,36467.0
20858,5.99,12636,2.91,161710.0,18290.0
22433,6.84,11905,2.04,177728.0,2272.0
20888,5.96,14442,2.75,164208.0,15792.0
23114,5.96,12838,2.3,167287.0,12713.0
24073,5.98,12079,2.2,170530.0,9470.0
24220,5.51,14821,2.86,175840.0,4160.0
21301,6.88,12071,2.45,176125.0,3875.0
24794,6.85,11894,2.28,196957.0,-16957.0
21670,5.26,13979,2.17,144319.0,35681.0
24833,6.84,11066,2.0,191990.0,-11990.0
22117,7.5,14027,2.18,196456.0,-16456.0
21797,5.63,10111,2.4,146984.0,33016.0
20624,6.86,14831,2.35,176333.0,3667.0
24213,6.15,14273,2.22,180596.0,-596.0
22900,6.01,14700,2.38,172615.0,7385.0
23773,7.55,11234,2.75,210380.0,-30380.0
20510,5.1,12270,2.69,137607.0,42393.0
23356,5.15,11042,2.71,150207.0,29793.0
21875,5.81,13787,2.02,154943.0,25057.0
20285,5.77,11305,2.44,144629.0,35371.0
20822,6.14,14709,2.95,171239.0,8761.0
22922,7.59,12081,2.19,200435.0,-20435.0
23586,7.37,13949,2.98,215397.0,-35397.0
23442,6.57,13878,2.85,193566.0,-13566.0
22928,5.51,14051,2.15,156543.0,23457.0
21260,5.35,11832,2.47,142966.0,37034.0
22154,5.98,13976,2.22,163508.0,16492.0
22722,6.46,12695,2.22,174967.0,5033.0
21822,5.3,13092,2.34,146292.0,33708.0
21380,7.95,13067,2.36,200809.0,-20809.0
24056,7.23,11780,2.7,205731.0,-25731.0
24686,6.53,13460,2.69,197407.0,-17407.0
20658,5.44,12293,2.8,146800.0,33200.0
20730,6.11,10790,2.12,149535.0,30465.0
22261,7.41,12845,2.74,200149.0,-20149.0
24702,5.29,11326,2.93,163859.0,16141.0
24853,5.71,14274,2.88,183020.0,-3020.0
24729,7.23,12492,2.23,206648.0,-26648.0
22067,7.52,11115,2.84,197510.0,-17510.0
22414,6.77,13995,2.34,184491.0,-4491.0
23345,7.73,10094,2.24,203067.0,-23067.0
21741,7.34,10149,2.31,183023.0,-3023.0
21693,6.11,11564,2.45,160876.0,19124.0
23645,6.72,10199,2.22,181536.0,-1536.0
23734,5.8,12666,2.6,170589.0,9411.0
23159,7.5,11560,2.97,208026.0,-28026.0
20641,7.88,11067,2.61,191536.0,-11536.0
23987,7.39,10564,2.08,199237.0,-19237.0
22773,7.43,11936,2.73,201789.0,-21789.0
21471,7.7,11307,2.66,195403.0,-15403.0
21540,5.99,13760,2.28,160397.0,19603.0
21801,7.49,13900,2.61,199568.0,-19568.0
21867,5.95,12364,2.32,158793.0,21207.0
24809,7.16,14991,2.02,207914.0,-27914.0
23852,6.79,11427,2.52,190751.0,-10751.0
20810,7.79,10395,2.73,190488.0,-10488.0
24702,7.5,12915,2.79,221298.0,-41298.0
21364,7.4,13373,2.8,195538.0,-15538.0
24514,6.92,11947,2.04,194009.0,-14009.0
20769,5.09,11176,2.19,130190.0,49810.0
22005,5.64,10949,2.85,155313.0,24687.0
21838,6.69,11893,2.07,170715.0,9285.0
23292,5.22,14512,2.9,163669.0,16331.0
24914,6.82,10581,2.76,199117.0,-19117.0
20719,5.01,10769,2.57,131479.0,48521.0
21297,5.21,10280,2.24,133985.0,46015.0
23807,5.98,13517,2.33,173860.0,6140.0
23366,6.75,10368,2.48,183433.0,-3433.0
20636,7.05,11855,2.08,170142.0,9858.0
23727,7.43,10913,2.57,204338.0,-24338.0
23127,6.38,11442,2.59,177185.0,2815.0
22316,7.38,10480,2.08,186490.0,-6490.0
21216,6.31,12771,2.95,171547.0,8453.0
20316,6.86,14693,2.04,169341.0,10659.0
21417,7.56,10411,2.81,191167.0,-11167.0
24096,5.12,13880,2.93,164040.0,15960.0
21189,5.12,11432,2.5,137068.0,42932.0
24495,7.61,10782,2.78,216381.0,-36381.0
24556,5.07,12644,2.92,161419.0,18581.0
20859,5.18,13327,2.15,136703.0,43297.0
20845,5.34,12347,2.93,147489.0,32511.0
20074,5.15,12252,2.57,134869.0,45131.0
20240,6.42,12997,2.53,162823.0,17177.0
22033,5.0,12803,2.54,142685.0,37315.0
20277,7.54,13216,2.88,190951.0,-10951.0
20860,6.6,10640,2.86,168106.0,11894.0
22488,6.77,14636,2.46,188248.0,-8248.0
20406,7.69,12928,2.78,192862.0,-12862.0
22737,5.52,12258,2.84,160321.0,19679.0
21634,5.8,11844,2.49,154969.0,25031.0
23692,5.63,14455,2.85,174583.0,5417.0
22535,7.63,10762,2.53,199170.0,-19170.0
21446,7.72,10836,2.3,190486.0,-10486.0
20795,7.41,10163,2.37,178177.0,1823.0
21579,5.43,12147,2.29,144991.0,35009.0
20983,6.98,12998,2.26,175837.0,4163.0
24792,6.75,13316,2.51,200769.0,-20769.0
23305,6.88,11673,2.63,191038.0,-11038.0
22074,7.9,13619,2.94,214424.0,-34424.0
21814,7.45,10111,2.62,189005.0,-9005.0
22967,6.84,10351,2.85,186595.0,-6595.0
24329,7.02,14287,2.43,205507.0,-25507.0
23761,6.28,14420,2.84,190172.0,-10172.0
23227,7.11,10551,2.38,190255.0,-10255.0
23986,7.52,12080,2.4,209367.0,-29367.0
24660,6.23,13350,2.66,189143.0,-9143.0
21549,6.78,12238,2.34,174739.0,5261.0
20481,5.91,11251,2.58,150070.0,29930.0
21593,6.14,10091,2.32,155992.0,24008.0
23158,6.19,13892,2.02,171410.0,8590.0
24938,7.76,14830,2.13,225107.0,-45107.0
24836,7.51,10629,2.96,217980.0,-37980.0
24915,7.61,13149,2.17,218136.0,-38136.0
24027,6.28,14842,2.45,187252.0,-7252.0
22517,7.91,13519,2.74,215152.0,-35152.0
20486,5.61,10289,2.73,143015.0,36985.0
22082,7.44,14649,2.7,203842.0,-23842.0
24831,6.35,11768,2.98,192745.0,-12745.0
24819,5.86,11911,2.31,172954.0,7046.0
24239,5.51,10296,2.37,157958.0,22042.0
23523,6.14,11212,2.73,175040.0,4960.0
21817,6.13,11803,2.93,168321.0,11679.0
22543,6.21,14035,2.36,173115.0,6885.0
23085,6.98,13185,2.78,197788.0,-17788.0
22063,5.0,11974,2.49,140130.0,39870.0
20447,7.61,13584,2.34,187388.0,-7388.0
21767,5.08,12701,2.19,138392.0,41608.0
22863,7.0,10736,2.99,192142.0,-12142.0
21990,7.62,12261,2.69,200546.0,-20546.0
21600,7.43,10355,2.75,188964.0,-8964.0
20003,6.6,13058,2.09,159311.0,20689.0
20893,5.81,12475,2.2,148833.0,31167.0
21621,7.89,13941,2.47,205024.0,-25024.0
22034,6.37,10202,2.96,170554.0,9446.0
21169,6.31,10902,2.53,161158.0,18842.0
20774,5.46,11469,2.42,141181.0,38819.0
23889,6.84,11026,2.32,188981.0,-8981.0
22764,7.3,14878,2.81,207984.0,-27984.0
23073,5.39,10225,2.43,149210.0,30790.0
24120,7.59,13367,2.12,211409.0,-31409.0
21938,7.87,11927,2.13,198057.0,-18057.0
22911,6.0,10341,2.48,163112.0,16888.0
23522,7.81,13058,2.83,220661.0,-40661.0
24387,5.71,11116,2.62,168374.0,11626.0
22579,6.79,11806,2.97,188375.0,-8375.0
23647,5.87,13277,2.97,178241.0,1759.0
23783,5.82,11415,2.26,164215.0,15785.0
20598,6.99,10984,2.1,167046.0,12954.0
21387,7.61,10878,2.73,192452.0,-12452.0
20555,5.59,13674,2.54,149634.0,30366.0
21082,7.51,11455,2.01,181350.0,-1350.0
23045,5.09,12329,2.44,147382.0,32618.0
20688,6.36,14892,2.82,173571.0,6429.0
20559,5.53,10272,2.92,143686.0,36314.0
22809,5.25,14814,2.71,159893.0,20107.0
20984,5.25,11860,2.35,138037.0,41963.0
24091,6.74,14739,2.19,194652.0,-14652.0
23813,7.14,10553,2.83,199890.0,-19890.0
21637,6.13,13808,2.89,172540.0,7460.0
21130,6.74,10107,2.38,166471.0,13529.0
21210,7.39,12871,2.06,183256.0,-3256.0
