CustomerID,InvoiceDate,InvoiceNumber,ProductCode,ProductDescription,QuantityPurchased,UnitCost,InvoiceAmount
C1059,03/11/2024,INV45599M,CT3825961,MAPLE-CRUSTED PECANS,9,10,90
C1062,03/11/2024,INV45599N,CT8239476,SWEET TOOTH BOX,8,15,120
C1062,03/11/2024,INV45599O,CT8641935,FREEZE-DRIED FRUIT CHIPS,12,8,96
C1064,03/11/2024,INV45599P,CT8641935,FREEZE-DRIED FRUIT CHIPS,8,8,64
C1002,04/11/2024,INV45600Q,CT4923568,CHOCOLATE-COVERED ESPRESSO BEANS,8,13,40
C1009,04/11/2024,INV45600R,CT8641935,FREEZE-DRIED FRUIT CHIPS,15,8,120
C1018,04/11/2024,INV45600S,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,7,12,84
C1025,04/11/2024,INV45600T,CT8152376,DIY COOKIE MIX,10,14,140
C1027,04/11/2024,INV45600U,CT9564237,MINI COOKIE POUCH,8,5,72
C1030,04/11/2024,INV45600V,CT3981567,HONEY-ROASTED ALMOND BRITTLE,9,6,54
C1037,04/11/2024,INV45600W,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,6,12,72
C1040,04/11/2024,INV45600X,CT3981567,HONEY-ROASTED ALMOND BRITTLE,11,6,66
C1047,04/11/2024,INV45600Y,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,6,13,78
C1074,04/11/2024,INV45600Z,CT8152376,DIY COOKIE MIX,8,14,112
C1009,05/11/2024,INV45601A,CT3825961,MAPLE-CRUSTED PECANS,15,10,150
C1034,05/11/2024,INV45601B,CT8152376,DIY COOKIE MIX,12,14,168
C1049,05/11/2024,INV45601C,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,9,13,117
C1075,05/11/2024,INV45601D,CT9564237,PLANT-BASED MINI COOKIES,12,9,108
C1007,06/11/2024,INV45602E,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1010,06/11/2024,INV45602F,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1026,06/11/2024,INV45602G,CT3825961,MAPLE-CRUSTED PECANS,8,10,80
C1031,06/11/2024,INV45602H,CT9564237,PLANT-BASED MINI COOKIES,6,9,54
C1047,06/11/2024,INV45602I,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,8,12,96
C1052,06/11/2024,INV45602J,CT8152376,GLUTEN-FREE BROWNIE BITES,9,11,126
C1058,06/11/2024,INV45602K,CT5347126,GLUTEN-FREE BROWNIE BITES,7,11,77
C1068,06/11/2024,INV45602L,CT8641935,FREEZE-DRIED FRUIT CHIPS,8,8,64
C1069,06/11/2024,INV45602M,CT5347126,GLUTEN-FREE BROWNIE BITES,10,11,110
C1069,06/11/2024,INV45602N,CT9564237,PLANT-BASED MINI COOKIES,11,9,99
C1072,06/11/2024,INV45602O,CT8239476,SWEET TOOTH BOX,9,15,135
C1016,07/11/2024,INV45603P,CT4923568,MINI COOKIE POUCH,11,5,55
C1027,07/11/2024,INV45603Q,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,10,13,130
C1029,07/11/2024,INV45603R,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,11,12,132
C1041,07/11/2024,INV45603S,CT5347126,GLUTEN-FREE BROWNIE BITES,7,11,77
C1045,07/11/2024,INV45603T,CT8641935,FREEZE-DRIED FRUIT CHIPS,7,8,56
C1054,07/11/2024,INV45603U,CT3981567,HONEY-ROASTED ALMOND BRITTLE,7,6,42
C1065,07/11/2024,INV45603V,CT3981567,HONEY-ROASTED ALMOND BRITTLE,6,6,36
C1010,08/11/2024,INV45604W,CT4923568,MINI COOKIE POUCH,15,5,75
C1014,08/11/2024,INV45604X,CT3981567,HONEY-ROASTED ALMOND BRITTLE,9,6,54
C1034,08/11/2024,INV45604Y,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1043,08/11/2024,INV45604Z,CT5347126,GLUTEN-FREE BROWNIE BITES,5,11,55
C1054,08/11/2024,INV45604A,CT3981567,HONEY-ROASTED ALMOND BRITTLE,10,6,60
C1072,08/11/2024,INV45604B,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,5,13,65
C1013,09/11/2024,INV45605C,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,10,13,130
C1014,09/11/2024,INV45605D,CT8152376,DIY COOKIE MIX,7,14,98
C1019,09/11/2024,INV45605E,CT3825961,MAPLE-CRUSTED PECANS,11,10,110
C1033,09/11/2024,INV45605F,CT4923568,MINI COOKIE POUCH,9,5,45
C1044,09/11/2024,INV45605G,CT9564237,PLANT-BASED MINI COOKIES,9,9,81
C1049,09/11/2024,INV45605H,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1065,09/11/2024,INV45605I,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,10,12,120
C1069,09/11/2024,INV45605J,CT4923568,MINI COOKIE POUCH,8,5,40
C1073,09/11/2024,INV45605K,CT8712654,BROWNIE BITES,10,7,70
C1075,09/11/2024,INV45605L,CT8152376,DIY COOKIE MIX,10,14,140
C1076,09/11/2024,INV45605M,CT8239476,SWEET TOOTH BOX,8,15,120
C1007,10/11/2024,INV45606N,CT8239476,SWEET TOOTH BOX,10,15,150
C1017,10/11/2024,INV45606O,CT8152376,DIY COOKIE MIX,7,14,98
C1021,10/11/2024,INV45606P,CT3825961,MAPLE-CRUSTED PECANS,10,10,100
C1030,10/11/2024,INV45606Q,CT3981567,HONEY-ROASTED ALMOND BRITTLE,14,6,84
C1031,10/11/2024,INV45606R,CT4923568,MINI COOKIE POUCH,7,5,35
C1035,10/11/2024,INV45606S,CT4923568,MINI COOKIE POUCH,9,5,45
C1049,10/11/2024,INV45606T,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,10,12,120
C1068,10/11/2024,INV45606U,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,8,12,96
C1011,11/11/2024,INV45607V,CT8712654,BROWNIE BITES,13,7,91
C1017,11/11/2024,INV45607W,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1021,11/11/2024,INV45607X,CT8641935,FREEZE-DRIED FRUIT CHIPS,8,8,64
C1024,11/11/2024,INV45607Y,CT8712654,BROWNIE BITES,14,7,98
C1055,11/11/2024,INV45607Z,CT8712654,BROWNIE BITES,12,7,84
C1058,11/11/2024,INV45607A,CT9564237,PLANT-BASED MINI COOKIES,4,9,36
C1059,11/11/2024,INV45607B,CT8152376,DIY COOKIE MIX,14,14,196
C1064,11/11/2024,INV45607C,CT8152376,DIY COOKIE MIX,6,14,84
C1064,11/11/2024,INV45607D,CT4923568,MINI COOKIE POUCH,10,5,50
C1001,12/11/2024,INV45608E,CT3981567,HONEY-ROASTED ALMOND BRITTLE,9,6,54
C1002,12/11/2024,INV45608F,CT8641935,SWEET TOOTH BOX,8,15,64
C1033,12/11/2024,INV45608G,CT9564237,PLANT-BASED MINI COOKIES,8,9,72
C1045,12/11/2024,INV45608H,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1054,12/11/2024,INV45608I,CT3825961,MAPLE-CRUSTED PECANS,7,10,70
C1049,13/11/2024,INV45609J,CT8239476,SWEET TOOTH BOX,8,15,120
C1088,13/11/2024,INV45609K,CT8152376,DIY COOKIE MIX,8,14,112
C1000,14/11/2024,INV45610L,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,6,12,72
C1027,14/11/2024,INV45610M,CT8641935,FREEZE-DRIED FRUIT CHIPS,12,8,96
C1039,14/11/2024,INV45610N,CT8239476,SWEET TOOTH BOX,8,15,120
C1064,14/11/2024,INV45610O,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,13,12,156
C1067,14/11/2024,INV45610P,CT4923568,MINI COOKIE POUCH,8,5,40
C1074,14/11/2024,INV45610Q,CT3981567,HONEY-ROASTED ALMOND BRITTLE,7,6,42
C1005,15/11/2024,INV45611R,CT3981567,HONEY-ROASTED ALMOND BRITTLE,5,6,30
C1013,15/11/2024,INV45611S,CT8641935,FREEZE-DRIED FRUIT CHIPS,12,8,96
C1021,15/11/2024,INV45611T,CT5347126,GLUTEN-FREE BROWNIE BITES,11,11,121
C1026,15/11/2024,INV45611U,CT8152376,DIY COOKIE MIX,11,14,154
C1028,15/11/2024,INV45611V,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,11,13,143
C1045,15/11/2024,INV45611W,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,8,13,104
C1015,16/11/2024,INV45612X,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,8,13,104
C1019,16/11/2024,INV45612Y,CT5347126,GLUTEN-FREE BROWNIE BITES,7,11,77
C1025,16/11/2024,INV45612Z,CT8712654,BROWNIE BITES,6,7,42
C1045,16/11/2024,INV45612A,CT3981567,HONEY-ROASTED ALMOND BRITTLE,6,6,36
C1059,16/11/2024,INV45612B,CT9564237,PLANT-BASED MINI COOKIES,13,9,117
C1075,16/11/2024,INV45612C,CT8239476,SWEET TOOTH BOX,13,15,195
C1086,16/11/2024,INV45612D,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,5,12,60
C1099,16/11/2024,INV45612E,CT5347126,GLUTEN-FREE BROWNIE BITES,5,11,55
C1004,17/11/2024,INV45613F,CT3981567,HONEY-ROASTED ALMOND BRITTLE,8,6,48
C1017,17/11/2024,INV45613G,CT8712654,BROWNIE BITES,5,7,35
C1018,17/11/2024,INV45613H,CT9564237,PLANT-BASED MINI COOKIES,5,9,45
C1018,17/11/2024,INV45613I,CT4923568,MINI COOKIE POUCH,5,5,25
C1040,17/11/2024,INV45613J,CT8152376,DIY COOKIE MIX,11,14,154
C1044,17/11/2024,INV45613K,CT4923568,MINI COOKIE POUCH,9,5,45
C1049,17/11/2024,INV45613L,CT3981567,HONEY-ROASTED ALMOND BRITTLE,8,6,48
C1052,17/11/2024,INV45613M,CT8152376,GLUTEN-FREE BROWNIE BITES,10,11,140
C1065,17/11/2024,INV45613N,CT8641935,FREEZE-DRIED FRUIT CHIPS,11,8,88
C1067,17/11/2024,INV45613O,CT9564237,PLANT-BASED MINI COOKIES,6,9,54
C1068,17/11/2024,INV45613P,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,8,12,96
C1074,17/11/2024,INV45613Q,CT8641935,FREEZE-DRIED FRUIT CHIPS,8,8,64
C1014,18/11/2024,INV45614R,CT3825961,MAPLE-CRUSTED PECANS,6,10,60
C1037,18/11/2024,INV45614S,CT8152376,DIY COOKIE MIX,7,14,98
C1039,18/11/2024,INV45614T,CT3981567,HONEY-ROASTED ALMOND BRITTLE,11,6,66
C1041,18/11/2024,INV45614U,CT5347126,GLUTEN-FREE BROWNIE BITES,6,11,66
C1060,18/11/2024,INV45614V,CT8712654,BROWNIE BITES,9,7,63
C1003,19/11/2024,INV45615W,CT9564237,PLANT-BASED MINI COOKIES,11,9,99
C1013,19/11/2024,INV45615X,CT8641935,FREEZE-DRIED FRUIT CHIPS,11,8,88
C1026,19/11/2024,INV45615Y,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,9,13,117
C1041,19/11/2024,INV45615Z,CT8239476,SWEET TOOTH BOX,5,15,75
C1070,19/11/2024,INV45615A,CT8712654,BROWNIE BITES,5,7,35
C1008,20/11/2024,INV45616B,CT8641935,FREEZE-DRIED FRUIT CHIPS,7,8,56
C1009,20/11/2024,INV45616C,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1026,20/11/2024,INV45616D,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,14,13,182
C1047,20/11/2024,INV45616E,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,9,12,108
C1065,20/11/2024,INV45616F,CT3825961,MAPLE-CRUSTED PECANS,8,10,80
C1033,21/11/2024,INV45617G,CT5347126,GLUTEN-FREE BROWNIE BITES,17,11,187
C1046,21/11/2024,INV45617H,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1048,21/11/2024,INV45617I,CT5347126,GLUTEN-FREE BROWNIE BITES,9,11,99
C1049,21/11/2024,INV45617J,CT8239476,SWEET TOOTH BOX,8,15,120
C1051,21/11/2024,INV45617K,CT6193754,PLANT-BASED MINI COOKIES,8,9,96
C1095,21/11/2024,INV45617L,CT8152376,DIY COOKIE MIX,5,14,70
C1022,22/11/2024,INV45618M,CT2671398,PLANT-BASED MINI COOKIES,8,9,104
C1042,22/11/2024,INV45618N,CT5347126,GLUTEN-FREE BROWNIE BITES,12,11,132
C1045,22/11/2024,INV45618O,CT4923568,MINI COOKIE POUCH,10,5,50
C1068,22/11/2024,INV45618P,CT5347126,GLUTEN-FREE BROWNIE BITES,11,11,121
C1075,22/11/2024,INV45618Q,CT9564237,PLANT-BASED MINI COOKIES,6,9,54
C1078,22/11/2024,INV45618R,CT4923568,MINI COOKIE POUCH,8,5,40
C1000,23/11/2024,INV45619S,CT3825961,MAPLE-CRUSTED PECANS,6,10,60
C1001,23/11/2024,INV45619T,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,7,12,84
C1002,23/11/2024,INV45619U,CT6193754,GLUTEN-FREE BROWNIE BITES,8,11,96
C1003,23/11/2024,INV45619V,CT8239476,SWEET TOOTH BOX,13,15,195
C1006,23/11/2024,INV45619W,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,9,12,108
C1029,23/11/2024,INV45619X,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,12,13,156
C1048,23/11/2024,INV45619Y,CT9564237,PLANT-BASED MINI COOKIES,6,9,54
C1049,23/11/2024,INV45619Z,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,9,13,117
C1057,23/11/2024,INV45619A,CT8239476,SWEET TOOTH BOX,9,15,135
C1071,23/11/2024,INV45619B,CT8239476,SWEET TOOTH BOX,9,15,135
C1095,23/11/2024,INV45619C,CT8641935,FREEZE-DRIED FRUIT CHIPS,5,8,40
C1024,24/11/2024,INV45620D,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1029,24/11/2024,INV45620E,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,11,13,143
C1044,24/11/2024,INV45620F,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1044,24/11/2024,INV45620G,CT3981567,HONEY-ROASTED ALMOND BRITTLE,13,6,78
C1051,24/11/2024,INV45620H,CT4923568,PLANT-BASED MINI COOKIES,4,9,20
C1057,24/11/2024,INV45620I,CT8641935,FREEZE-DRIED FRUIT CHIPS,12,8,96
C1058,24/11/2024,INV45620J,CT8152376,DIY COOKIE MIX,7,14,98
C1073,24/11/2024,INV45620K,CT8641935,FREEZE-DRIED FRUIT CHIPS,9,8,72
C1011,25/11/2024,INV45621L,CT8712654,BROWNIE BITES,9,7,63
C1029,25/11/2024,INV45621M,CT8712654,BROWNIE BITES,8,7,56
C1059,25/11/2024,INV45621N,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,9,12,108
C1059,25/11/2024,INV45621O,CT4923568,MINI COOKIE POUCH,12,5,60
C1068,25/11/2024,INV45621P,CT4923568,MINI COOKIE POUCH,8,5,40
C1070,25/11/2024,INV45621Q,CT8712654,BROWNIE BITES,7,7,49
C1075,25/11/2024,INV45621R,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1006,26/11/2024,INV45622S,CT8641935,FREEZE-DRIED FRUIT CHIPS,10,8,80
C1010,26/11/2024,INV45622T,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,7,12,84
C1035,26/11/2024,INV45622U,CT9564237,PLANT-BASED MINI COOKIES,22,9,198
C1045,26/11/2024,INV45622V,CT8641935,FREEZE-DRIED FRUIT CHIPS,8,8,64
C1050,26/11/2024,INV45622W,CT8152376,DIY COOKIE MIX,13,14,182
C1064,26/11/2024,INV45622X,CT8152376,DIY COOKIE MIX,11,14,154
C1065,26/11/2024,INV45622Y,CT8152376,DIY COOKIE MIX,12,14,168
C1074,26/11/2024,INV45622Z,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,5,13,65
C1009,27/11/2024,INV45623A,CT8239476,SWEET TOOTH BOX,17,15,255
C1018,27/11/2024,INV45623B,CT3825961,MAPLE-CRUSTED PECANS,9,10,90
C1026,27/11/2024,INV45623C,CT3825961,MAPLE-CRUSTED PECANS,9,10,90
C1026,27/11/2024,INV45623D,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,14,12,168
C1029,27/11/2024,INV45623E,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1042,27/11/2024,INV45623F,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,8,13,104
C1070,27/11/2024,INV45623G,CT5347126,GLUTEN-FREE BROWNIE BITES,5,11,55
C1074,27/11/2024,INV45623H,CT3981567,HONEY-ROASTED ALMOND BRITTLE,5,6,30
C1002,28/11/2024,INV45624I,CT8239476,GLUTEN-FREE BROWNIE BITES,8,11,120
C1009,28/11/2024,INV45624J,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,9,12,108
C1017,28/11/2024,INV45624K,CT8152376,DIY COOKIE MIX,6,14,84
C1036,28/11/2024,INV45624L,CT9564237,PLANT-BASED MINI COOKIES,14,9,126
C1043,28/11/2024,INV45624M,CT8239476,SWEET TOOTH BOX,6,15,90
C1048,28/11/2024,INV45624N,CT3825961,MAPLE-CRUSTED PECANS,7,10,70
C1049,28/11/2024,INV45624O,CT5347126,GLUTEN-FREE BROWNIE BITES,11,11,121
C1068,28/11/2024,INV45624P,CT8641935,FREEZE-DRIED FRUIT CHIPS,10,8,80
C1071,28/11/2024,INV45624Q,CT3981567,HONEY-ROASTED ALMOND BRITTLE,9,6,54
C1044,29/11/2024,INV45625R,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,16,13,208
C1049,29/11/2024,INV45625S,CT8239476,SWEET TOOTH BOX,10,15,150
C1050,29/11/2024,INV45625T,CT8152376,DIY COOKIE MIX,14,14,196
C1060,29/11/2024,INV45625U,CT8239476,SWEET TOOTH BOX,8,15,120
C1085,29/11/2024,INV45625V,CT8712654,BROWNIE BITES,8,7,56
C1003,30/11/2024,INV45626W,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,11,12,132
C1016,30/11/2024,INV45626X,CT8641935,FREEZE-DRIED FRUIT CHIPS,9,8,72
C1017,30/11/2024,INV45626Y,CT8152376,DIY COOKIE MIX,5,14,70
C1055,30/11/2024,INV45626Z,CT5347126,GLUTEN-FREE BROWNIE BITES,10,11,110
C1057,30/11/2024,INV45626A,CT8239476,SWEET TOOTH BOX,7,15,105
C1067,30/11/2024,INV45626B,CT5347126,GLUTEN-FREE BROWNIE BITES,6,11,66
C1067,30/11/2024,INV45626C,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,7,12,84
C1071,30/11/2024,INV45626D,CT4923568,MINI COOKIE POUCH,8,5,40
C1024,01/12/2024,INV45627E,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,8,13,104
C1047,01/12/2024,INV45627F,CT4923568,MINI COOKIE POUCH,6,5,30
C1072,01/12/2024,INV45627G,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,9,13,117
C1034,02/12/2024,INV45628H,CT8239476,SWEET TOOTH BOX,11,15,165
C1039,02/12/2024,INV45628I,CT3981567,HONEY-ROASTED ALMOND BRITTLE,10,6,60
C1052,02/12/2024,INV45628J,CT8712654,GLUTEN-FREE BROWNIE BITES,9,11,63
C1064,02/12/2024,INV45628K,CT3981567,HONEY-ROASTED ALMOND BRITTLE,10,6,60
C1069,02/12/2024,INV45628L,CT8712654,BROWNIE BITES,10,7,70
C1080,02/12/2024,INV45628M,CT3981567,HONEY-ROASTED ALMOND BRITTLE,6,6,36
C1011,03/12/2024,INV45629N,CT3825961,MAPLE-CRUSTED PECANS,7,10,70
C1024,03/12/2024,INV45629O,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,12,12,144
C1029,03/12/2024,INV45629P,CT8239476,SWEET TOOTH BOX,8,15,120
C1040,03/12/2024,INV45629Q,CT8152376,DIY COOKIE MIX,14,14,196
C1041,03/12/2024,INV45629R,CT4923568,MINI COOKIE POUCH,5,5,25
C1047,03/12/2024,INV45629S,CT8712654,BROWNIE BITES,7,7,49
C1055,03/12/2024,INV45629T,CT3981567,HONEY-ROASTED ALMOND BRITTLE,8,6,48
C1059,03/12/2024,INV45629U,CT8641935,FREEZE-DRIED FRUIT CHIPS,9,8,72
C1071,03/12/2024,INV45629V,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,11,12,132
C1073,03/12/2024,INV45629W,CT8239476,SWEET TOOTH BOX,13,15,195
C1083,03/12/2024,INV45629X,CT3981567,HONEY-ROASTED ALMOND BRITTLE,8,6,48
C1006,04/12/2024,INV45630Y,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1017,04/12/2024,INV45630Z,CT8239476,SWEET TOOTH BOX,6,15,90
C1021,04/12/2024,INV45630A,CT8641935,FREEZE-DRIED FRUIT CHIPS,11,8,88
C1045,04/12/2024,INV45630B,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,6,13,78
C1050,04/12/2024,INV45630C,CT8712654,BROWNIE BITES,8,7,56
C1050,04/12/2024,INV45630D,CT8152376,DIY COOKIE MIX,14,14,196
C1052,04/12/2024,INV45630E,CT3981567,GLUTEN-FREE BROWNIE BITES,9,11,54
C1056,04/12/2024,INV45630F,CT8712654,BROWNIE BITES,5,7,35
C1056,04/12/2024,INV45630G,CT8152376,DIY COOKIE MIX,9,14,126
C1073,04/12/2024,INV45630H,CT8712654,BROWNIE BITES,9,7,63
C1003,05/12/2024,INV45631I,CT5347126,GLUTEN-FREE BROWNIE BITES,8,11,88
C1005,05/12/2024,INV45631J,CT5347126,GLUTEN-FREE BROWNIE BITES,6,11,66
C1008,05/12/2024,INV45631K,CT3825961,MAPLE-CRUSTED PECANS,9,10,90
C1008,05/12/2024,INV45631L,CT3981567,HONEY-ROASTED ALMOND BRITTLE,12,6,72
C1029,05/12/2024,INV45631M,CT8712654,BROWNIE BITES,7,7,49
C1041,05/12/2024,INV45631N,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,8,12,96
C1057,05/12/2024,INV45631O,CT3981567,HONEY-ROASTED ALMOND BRITTLE,10,6,60
C1071,05/12/2024,INV45631P,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,6,13,78
C1073,05/12/2024,INV45631Q,CT8641935,FREEZE-DRIED FRUIT CHIPS,10,8,80
C1080,05/12/2024,INV45631R,CT8239476,SWEET TOOTH BOX,5,15,75
C1089,05/12/2024,INV45631S,CT9564237,PLANT-BASED MINI COOKIES,7,9,63
C1093,05/12/2024,INV45631T,CT8239476,SWEET TOOTH BOX,7,15,105
C1017,06/12/2024,INV45632U,CT8239476,SWEET TOOTH BOX,4,15,60
C1029,06/12/2024,INV45632V,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,13,13,169
C1037,06/12/2024,INV45632W,CT8239476,SWEET TOOTH BOX,8,15,120
C1039,06/12/2024,INV45632X,CT5347126,GLUTEN-FREE BROWNIE BITES,8,11,88
C1044,06/12/2024,INV45632Y,CT8152376,DIY COOKIE MIX,15,14,210
C1055,06/12/2024,INV45632Z,CT8239476,SWEET TOOTH BOX,12,15,180
C1065,06/12/2024,INV45632A,CT5347126,GLUTEN-FREE BROWNIE BITES,6,11,66
C1067,06/12/2024,INV45632B,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,7,13,91
C1009,07/12/2024,INV45633C,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,11,13,143
C1012,07/12/2024,INV45633D,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,13,13,169
C1018,07/12/2024,INV45633E,CT8152376,DIY COOKIE MIX,5,14,70
C1042,07/12/2024,INV45633F,CT9564237,PLANT-BASED MINI COOKIES,8,9,72
C1045,07/12/2024,INV45633G,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,9,12,108
C1048,07/12/2024,INV45633H,CT6193754,CHOCOLATE-DIPPED BISCOTTI FINGERS,5,12,60
C1049,07/12/2024,INV45633I,CT4923568,MINI COOKIE POUCH,8,5,40
C1071,07/12/2024,INV45633J,CT3981567,HONEY-ROASTED ALMOND BRITTLE,5,6,30
C1012,08/12/2024,INV45634K,CT8152376,DIY COOKIE MIX,10,14,140
C1034,08/12/2024,INV45634L,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,16,13,208
C1037,08/12/2024,INV45634M,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,9,13,117
C1050,08/12/2024,INV45634N,CT9564237,PLANT-BASED MINI COOKIES,10,9,90
C1064,08/12/2024,INV45634O,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,10,13,130
C1014,09/12/2024,INV45635P,CT4923568,MINI COOKIE POUCH,7,5,35
C1019,09/12/2024,INV45635Q,CT3825961,MAPLE-CRUSTED PECANS,12,10,120
C1033,09/12/2024,INV45635R,CT3825961,MAPLE-CRUSTED PECANS,8,10,80
C1035,09/12/2024,INV45635S,CT3981567,HONEY-ROASTED ALMOND BRITTLE,11,6,66
C1037,09/12/2024,INV45635T,CT8712654,BROWNIE BITES,7,7,49
C1043,09/12/2024,INV45635U,CT3825961,MAPLE-CRUSTED PECANS,6,10,60
C1043,09/12/2024,INV45635V,CT3825961,MAPLE-CRUSTED PECANS,11,10,110
C1051,09/12/2024,INV45635W,CT2671398,PLANT-BASED MINI COOKIES,5,9,65
C1056,09/12/2024,INV45635X,CT3981567,HONEY-ROASTED ALMOND BRITTLE,4,6,24
C1059,09/12/2024,INV45635Y,CT4923568,MINI COOKIE POUCH,14,5,70
C1063,09/12/2024,INV45635Z,CT9564237,PLANT-BASED MINI COOKIES,8,9,72
C1064,09/12/2024,INV45635A,CT5347126,GLUTEN-FREE BROWNIE BITES,7,11,77
C1007,10/12/2024,INV45636B,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,11,13,143
C1018,10/12/2024,INV45636C,CT3981567,HONEY-ROASTED ALMOND BRITTLE,7,6,42
C1035,10/12/2024,INV45636D,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,14,13,182
C1045,10/12/2024,INV45636E,CT9564237,PLANT-BASED MINI COOKIES,6,9,54
C1051,10/12/2024,INV45636F,CT5347126,SWEET TOOTH BOX,5,15,55
C1051,10/12/2024,INV45636G,CT9564237,SWEET TOOTH BOX,8,15,72
C1062,10/12/2024,INV45636H,CT8239476,SWEET TOOTH BOX,9,15,135
C1067,10/12/2024,INV45636I,CT3981567,HONEY-ROASTED ALMOND BRITTLE,5,6,30
C1073,10/12/2024,INV45636J,CT2671398,CHOCOLATE-COVERED ESPRESSO BEANS,14,13,182
C1073,10/12/2024,INV45636K,CT4923568,MINI COOKIE POUCH,14,5,70
C1085,10/12/2024,INV45636L,CT8712654,BROWNIE BITES,8,7,56
C1006,11/12/2024,INV45637M,CT5347126,GLUTEN-FREE BROWNIE BITES,9,11,99
C1024,11/12/2024,INV45637N,CT8641935,FREEZE-DRIED FRUIT CHIPS,14,8,112
C1030,11/12/2024,INV45637O,CT8152376,DIY COOKIE MIX,9,14,126
C1060,11/12/2024,INV45637P,CT8239476,SWEET TOOTH BOX,6,15,90
C1000,12/12/2024,INV45638Q,CT8152376,DIY COOKIE MIX,5,14,70
C1005,12/12/2024,INV45638R,CT8239476,SWEET TOOTH BOX,5,15,75
C1014,12/12/2024,INV45638S,CT3825961,MAPLE-CRUSTED PECANS,7,10,70
C1023,12/12/2024,INV45638T,CT8641935,FREEZE-DRIED FRUIT CHIPS,10,8,80
