customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned,predicted_churned,churn_probability
FG14265F,37,1,12,2,0,0,15,0,0,0,0,0.01
FG14266J,37,0,5,0,0,0,24,1,0,0,0,0.0
FG14267U,17,0,20,0,0,0,8,0,0,0,0,0.0
FG14268X,23,1,4,1,0,0,21,0,0,0,0,0.0
FG14269A,43,1,3,1,0,0,13,0,0,0,0,0.0
FG14270B,32,0,18,0,0,0,4,0,0,0,0,0.05
FG14271U,42,0,38,0,0,0,10,0,0,1,1,0.97
FG14272J,21,0,24,0,0,1,22,0,0,0,0,0.02
FG14273W,24,0,17,0,0,0,23,0,0,0,0,0.0
FG14274K,18,0,15,0,0,0,18,0,0,0,0,0.01
FG14275U,33,0,3,0,0,1,12,0,0,0,0,0.0
FG14276U,29,1,1,1,0,0,21,1,0,0,0,0.0
FG14277W,25,1,13,1,0,0,17,1,0,0,0,0.0
FG14278Q,35,1,18,2,0,0,8,1,0,0,0,0.12
FG14279L,39,0,14,1,0,0,11,0,0,0,0,0.0
FG14280L,22,1,17,0,0,0,11,1,0,0,0,0.0
FG14281I,19,0,21,0,0,0,3,0,1,0,0,0.12
FG14282A,47,1,19,2,0,1,6,0,0,0,0,0.16
FG14283G,44,1,11,0,0,1,17,0,0,0,0,0.05
FG14284N,28,1,5,1,0,0,10,1,0,0,0,0.0
FG14285L,38,1,25,2,0,0,16,1,0,0,0,0.11
FG14286Q,29,0,19,1,0,0,19,0,0,0,0,0.04
FG14287R,35,0,5,0,0,0,16,0,0,0,0,0.0
FG14288G,49,1,2,0,0,0,24,0,0,0,0,0.06
FG14289E,42,0,15,1,0,1,17,0,0,0,0,0.06
FG14290P,39,0,7,0,0,0,21,1,0,0,0,0.0
FG14291I,30,0,27,2,0,0,6,0,0,0,0,0.0
FG14292I,20,1,23,2,0,0,6,1,1,0,0,0.0
FG14293B,33,0,5,1,0,0,3,1,0,0,0,0.0
FG14294O,47,0,1,1,0,0,12,0,0,0,0,0.0
FG14295P,18,0,9,1,0,0,14,1,1,0,0,0.0
FG14296B,23,1,24,2,0,0,14,0,1,0,0,0.03
FG14297I,35,1,13,0,0,0,6,0,0,0,0,0.0
FG14298D,24,1,0,1,0,0,13,0,0,0,0,0.0
FG14299X,27,0,9,1,1,0,16,0,0,0,0,0.0
FG14300O,29,1,5,0,0,1,17,1,0,0,0,0.0
FG14301G,22,0,8,1,0,0,6,1,0,0,0,0.0
FG14302H,24,0,8,2,1,0,11,0,0,0,0,0.0
FG14303T,43,1,16,0,0,0,2,0,0,0,0,0.0
FG14304K,22,0,6,2,0,0,7,1,0,0,0,0.0
FG14305Q,20,0,10,1,0,0,3,1,1,0,0,0.0
FG14306Y,27,1,21,2,0,0,13,0,0,0,0,0.0
FG14307W,42,0,1,1,0,0,23,0,0,0,0,0.0
FG14308J,32,1,6,1,0,0,4,1,0,0,0,0.0
FG14309Y,31,1,17,2,0,1,20,1,0,0,0,0.02
FG14310O,35,0,28,2,0,0,13,0,0,0,0,0.08
FG14311X,18,0,27,2,0,0,19,0,0,0,0,0.01
FG14312M,38,1,14,1,0,0,18,0,0,0,0,0.0
FG14313K,36,0,7,1,1,1,25,0,0,0,0,0.0
FG14314S,35,0,19,1,0,0,11,0,0,1,1,0.76
FG14315O,46,0,8,1,0,0,1,0,0,0,0,0.01
FG14316N,23,0,12,0,0,0,9,0,0,0,0,0.01
FG14317L,46,0,22,1,0,0,1,1,0,1,1,0.87
FG14318W,37,1,8,0,1,0,3,1,1,0,0,0.04
FG14319H,33,0,13,1,0,0,12,0,0,0,0,0.06
FG14320W,35,1,14,0,0,0,16,0,0,0,0,0.0
FG14321Q,32,0,17,1,0,0,15,0,0,0,0,0.01
FG14322H,45,1,6,1,0,0,7,1,0,0,0,0.0
FG14323I,26,0,13,1,0,0,6,0,0,0,0,0.0
FG14324E,29,1,7,1,0,1,10,1,0,0,0,0.0
FG14325E,45,1,26,1,0,0,14,0,0,1,1,0.8
FG14326I,28,0,0,1,1,0,20,0,0,0,0,0.0
FG14327O,45,1,11,1,0,0,8,0,0,1,1,0.71
FG14328V,38,0,3,0,0,1,12,0,0,0,0,0.0
FG14329O,30,1,19,2,0,0,23,1,0,0,0,0.04
FG14330S,42,1,10,0,0,0,19,0,0,0,0,0.0
FG14331H,23,1,3,1,0,0,13,1,0,0,0,0.0
FG14332I,41,0,16,0,0,0,5,0,0,0,0,0.03
FG14333V,36,1,2,1,0,0,8,1,0,0,0,0.0
FG14334D,40,0,20,0,0,0,7,1,0,0,0,0.1
FG14335R,28,1,15,0,0,0,22,0,0,0,0,0.0
FG14336N,18,0,3,0,0,1,7,1,0,0,0,0.0
FG14337R,41,1,16,2,1,0,24,1,0,0,0,0.07
FG14338S,18,1,17,2,0,0,20,1,0,0,0,0.0
FG14339D,31,0,22,2,0,0,12,0,0,0,0,0.0
FG14340N,41,0,8,1,0,0,12,0,0,0,0,0.0
FG14341S,36,0,9,0,0,0,8,0,0,0,0,0.1
FG14342O,26,1,14,2,1,0,10,0,0,0,0,0.0
FG14343K,45,1,10,1,0,0,3,0,0,0,0,0.0
FG14344V,28,1,20,2,0,0,6,0,1,0,0,0.01
FG14345O,34,1,8,1,0,1,3,1,0,0,0,0.01
FG14346U,35,1,12,1,0,0,2,1,1,1,1,0.02
FG14347H,20,0,15,0,0,0,5,0,0,0,0,0.04
FG14348I,26,1,9,0,0,0,22,1,0,0,0,0.0
FG14349Q,27,1,11,0,0,0,13,0,0,0,0,0.0
FG14350Z,18,1,15,2,1,0,3,0,0,0,0,0.01
FG14351Y,35,1,8,1,0,0,7,1,1,0,0,0.0
FG14352X,32,0,2,1,0,0,10,1,1,0,0,0.0
FG14353G,45,1,20,2,0,1,2,0,0,1,1,0.86
FG14354D,39,0,4,1,0,0,18,1,0,0,0,0.0
FG14355S,43,1,5,0,0,0,3,1,0,0,0,0.01
FG14356N,35,0,14,0,0,0,10,1,0,0,0,0.01
FG14357O,33,1,1,1,0,1,14,0,1,0,0,0.01
FG14358M,40,0,0,1,0,1,23,0,1,0,0,0.0
FG14359U,41,0,13,0,0,0,3,1,0,0,0,0.05
FG14360C,39,1,18,2,0,0,17,0,0,0,0,0.04
FG14361B,25,1,8,0,0,0,5,0,0,0,0,0.0
FG14362Q,36,0,14,0,0,0,1,1,0,0,0,0.06
FG14363U,46,1,3,1,0,1,24,0,1,0,0,0.0
FG14364R,30,1,10,1,0,0,24,0,0,0,0,0.0
FG14365N,22,1,9,1,0,0,7,0,0,0,0,0.0
FG14366K,29,1,1,1,0,0,18,1,0,0,0,0.0
FG14367O,34,1,10,1,1,0,1,0,1,0,0,0.0
FG14368G,28,1,10,1,0,0,3,1,0,0,0,0.0
FG14369K,39,0,8,1,0,0,16,1,0,0,0,0.0
FG14370S,19,0,10,1,0,0,14,1,0,0,0,0.0
FG14371R,29,0,8,1,0,0,16,0,0,0,0,0.0
FG14372Q,25,0,12,0,0,0,13,0,0,0,0,0.0
FG14373A,37,1,5,0,0,0,6,1,0,0,0,0.0
FG14374V,44,0,6,1,0,0,6,0,0,0,0,0.0
FG14375Y,42,1,23,2,0,0,22,0,0,0,0,0.04
FG14376G,19,0,4,1,0,0,12,0,0,0,0,0.0
FG14377L,38,0,16,2,0,0,3,1,0,0,0,0.05
FG14378E,38,1,11,1,0,0,12,0,0,0,0,0.0
FG14379C,27,1,26,2,0,0,15,0,0,0,0,0.04
FG14380N,35,1,0,1,0,0,14,0,0,0,0,0.0
FG14381B,36,1,7,0,0,0,23,1,1,0,0,0.07
FG14382B,28,1,3,0,0,0,19,0,0,0,0,0.0
FG14383Z,34,1,11,0,0,0,24,0,0,0,0,0.0
FG14384S,29,0,10,1,0,1,10,1,0,0,0,0.0
FG14385C,27,1,7,1,0,0,19,1,0,0,0,0.0
FG14386T,41,0,12,0,0,1,2,0,0,1,1,0.79
FG14387T,21,0,8,1,0,0,19,1,1,0,0,0.0
FG14388K,36,0,24,2,0,0,14,0,0,0,0,0.09
FG14389M,40,1,15,1,0,0,2,0,1,0,0,0.0
FG14390C,40,1,7,1,0,0,6,1,1,0,0,0.0
FG14391V,42,1,13,0,1,0,9,0,0,0,0,0.02
FG14392J,38,1,15,1,0,0,7,1,0,1,1,0.12
FG14393F,29,0,15,1,0,0,23,1,0,0,0,0.0
FG14394X,43,1,7,0,0,1,8,1,0,0,0,0.02
FG14395N,21,0,14,0,0,0,17,0,0,0,0,0.0
FG14396V,24,0,25,0,0,0,2,0,1,0,0,0.04
FG14397H,25,0,10,1,0,0,23,1,1,0,0,0.0
FG14398G,45,1,9,0,0,0,4,0,0,0,0,0.0
FG14399S,44,1,12,0,0,0,16,0,0,0,0,0.02
FG14400T,39,0,1,2,0,0,12,1,0,0,0,0.0
FG14401H,46,0,17,0,0,0,14,0,0,0,0,0.06
FG14402M,26,0,11,1,0,1,16,1,0,0,0,0.0
FG14403A,38,1,1,1,0,0,9,0,0,0,0,0.0
FG14404R,34,1,14,1,1,1,25,1,0,0,0,0.0
FG14405Y,43,0,12,0,0,1,2,0,0,0,0,0.74
FG14406F,33,1,29,2,0,0,13,0,0,0,0,0.09
FG14407F,31,1,6,0,0,0,22,0,0,0,0,0.0
FG14408M,41,1,15,1,0,0,20,0,0,0,0,0.11
FG14409C,43,0,11,0,0,0,10,1,1,0,0,0.03
FG14410P,29,0,19,0,0,0,14,1,1,0,0,0.03
FG14411J,34,0,7,1,0,0,10,1,0,0,0,0.0
FG14412Y,23,1,6,1,0,0,14,0,0,0,0,0.0
FG14413H,19,1,2,1,0,0,20,0,0,0,0,0.0
FG14414Q,37,1,0,1,0,1,12,1,0,0,0,0.0
FG14415A,42,0,22,2,0,0,25,0,0,1,1,0.19
FG14416N,34,1,5,1,0,0,24,1,0,0,0,0.0
FG14417W,18,0,14,1,0,0,19,1,1,0,0,0.0
FG14418J,31,1,25,2,0,0,23,0,0,0,0,0.0
FG14419O,17,0,18,2,0,0,10,0,0,0,0,0.01
FG14420V,47,1,15,0,0,1,2,1,0,0,0,0.34
FG14421D,19,1,15,1,0,0,9,0,0,1,1,0.67
FG14422R,47,0,1,1,0,1,10,0,0,0,0,0.0
FG14423I,43,0,9,1,0,0,19,0,0,0,0,0.0
FG14424P,25,1,5,1,0,0,17,0,0,0,0,0.0
FG14425R,24,1,12,1,1,0,19,0,0,0,0,0.0
FG14426M,38,0,12,0,0,0,22,1,0,0,0,0.01
FG14427C,27,1,3,1,0,0,12,1,0,0,0,0.0
FG14428X,37,0,9,1,0,1,14,1,0,0,0,0.0
FG14429X,31,0,8,1,0,0,13,0,0,0,0,0.0
FG14430A,56,0,20,0,0,0,11,1,0,1,1,0.99
FG14431L,18,1,12,0,0,0,11,0,0,0,0,0.0
FG14432L,36,0,14,0,0,0,18,1,0,0,0,0.01
FG14433D,30,0,4,0,0,0,1,1,0,0,0,0.0
FG14434Z,30,1,13,1,1,1,17,1,0,0,0,0.0
FG14435D,42,0,7,1,0,0,21,0,0,0,0,0.0
FG14436N,48,1,9,1,0,0,12,0,0,0,0,0.0
FG14437E,32,1,22,2,0,0,1,0,0,0,0,0.01
FG14438P,44,1,21,2,0,0,24,0,0,1,1,0.62
FG14439D,39,1,20,0,1,0,20,1,0,0,0,0.26
FG14440W,23,1,19,2,1,1,6,0,0,0,0,0.03
FG14441H,37,1,11,0,1,0,1,0,0,0,0,0.02
FG14442U,40,0,4,1,0,0,22,0,1,0,0,0.0
FG14443X,41,1,28,2,0,0,20,0,0,0,0,0.1
FG14444T,17,0,8,1,0,0,18,1,0,0,0,0.0
FG14445X,38,0,17,0,1,0,4,0,1,1,1,0.49
FG14446B,26,0,3,1,0,0,23,1,0,0,0,0.0
FG14447C,34,0,9,1,0,0,16,1,0,0,0,0.0
FG14448J,38,0,20,0,1,1,7,1,0,1,1,0.79
FG14449Z,35,1,12,1,0,0,8,1,1,0,0,0.01
FG14450L,31,1,1,1,0,0,22,1,0,0,0,0.01
FG14451V,31,1,0,1,0,0,21,1,1,0,0,0.0
FG14452V,47,0,4,1,0,0,7,0,0,0,0,0.0
FG14453D,39,1,11,2,0,0,9,0,0,0,0,0.03
FG14454I,45,0,18,0,0,0,16,1,0,0,0,0.07
FG14455J,36,0,14,1,0,0,10,0,0,0,0,0.05
FG14456W,22,0,3,1,0,0,15,0,0,0,0,0.0
FG14457F,21,1,13,2,1,0,25,1,0,0,0,0.0
FG14458F,19,1,11,1,0,0,4,0,1,0,0,0.01
FG14459W,41,1,16,1,0,1,19,0,0,0,0,0.06
FG14460P,46,1,11,1,0,0,3,1,1,0,0,0.02
FG14461J,34,1,11,2,0,0,18,0,0,0,0,0.0
FG14462G,42,0,35,1,0,0,21,1,0,1,1,0.93
FG14463T,44,1,10,1,0,0,4,0,0,0,0,0.01
FG14464X,28,1,5,1,0,0,12,1,0,0,0,0.0
FG14465S,22,0,2,1,0,0,11,1,0,0,0,0.0
FG14466X,43,1,14,0,0,0,20,0,0,0,0,0.05
FG14467F,38,0,1,1,0,1,11,0,0,0,0,0.0
FG14468F,36,1,6,1,0,0,5,0,0,0,0,0.0
FG14469O,37,1,11,1,0,0,25,1,1,0,0,0.03
FG14470X,38,1,5,1,0,0,9,1,0,0,0,0.0
FG14471M,46,1,27,0,0,0,19,0,0,1,1,0.81
FG14472C,46,0,13,2,1,1,25,0,0,0,0,0.02
FG14473B,39,0,10,1,0,0,2,0,0,0,0,0.0
FG14474C,43,0,13,1,0,0,21,0,0,0,0,0.03
FG14475X,39,0,8,1,0,0,5,0,0,0,0,0.0
FG14476T,31,1,13,0,0,0,2,1,0,0,0,0.0
FG14477Q,42,0,14,0,0,0,19,1,0,0,0,0.01
FG14478E,21,0,0,1,0,0,19,1,0,0,0,0.0
FG14479B,44,0,17,0,0,0,21,1,0,0,0,0.24
FG14480B,23,0,16,0,0,0,5,0,0,0,0,0.15
FG14481L,38,0,17,2,1,0,13,0,1,0,0,0.16
FG14482X,26,1,5,1,1,1,3,0,0,0,0,0.0
FG14483W,42,1,4,1,0,0,11,0,0,0,0,0.0
FG14484C,34,0,1,1,0,0,14,1,0,0,0,0.0
FG14485Y,20,1,24,2,0,1,24,1,0,0,0,0.0
FG14486O,39,0,16,0,0,0,22,0,1,0,0,0.07
FG14487E,30,1,9,2,0,0,17,0,0,0,0,0.0
FG14488H,42,0,10,1,0,1,12,1,0,0,0,0.0
FG14489X,35,0,9,1,0,0,5,1,0,0,0,0.0
FG14490M,38,1,15,1,0,0,22,1,0,0,0,0.03
FG14491J,25,1,11,0,0,0,12,1,0,0,0,0.0
FG14492F,29,0,7,1,0,1,11,0,0,0,0,0.0
FG14493W,31,0,11,1,0,0,10,0,0,0,0,0.0
FG14494K,42,1,15,0,0,1,22,0,1,0,0,0.04
FG14495W,31,1,0,2,0,1,8,0,0,0,0,0.02
FG14496R,26,1,8,1,0,0,14,0,0,0,0,0.0
FG14497Z,44,1,7,1,0,0,21,0,1,0,0,0.01
FG14498Z,21,0,19,2,0,0,4,0,0,0,0,0.0
FG14499B,23,1,3,0,0,0,15,1,0,0,0,0.0
FG14500M,25,0,23,2,1,0,17,1,0,0,0,0.02
FG14501Y,21,0,6,1,0,1,6,0,1,0,0,0.0
FG14502V,19,0,19,1,0,0,12,0,0,0,0,0.12
FG14503N,39,1,18,2,0,1,24,0,1,0,0,0.03
FG14504J,32,1,16,0,0,0,22,0,0,0,0,0.13
FG14505C,38,1,21,2,0,0,1,0,0,0,0,0.08
FG14506N,41,0,9,1,0,0,11,0,0,0,0,0.0
FG14507W,38,1,24,1,0,0,11,0,0,1,1,0.84
FG14508B,42,1,6,1,0,1,5,0,0,0,0,0.0
FG14509S,34,0,4,0,0,0,19,1,0,0,0,0.0
FG14510L,51,1,19,0,0,0,22,0,1,1,1,0.81
FG14511I,46,0,11,0,1,1,22,0,0,0,0,0.07
FG14512Y,30,0,12,1,0,0,14,1,0,0,0,0.0
FG14513L,26,1,0,1,0,0,20,0,1,0,0,0.0
FG14514W,34,0,0,1,0,0,19,1,0,0,0,0.0
FG14515Z,26,1,18,0,0,0,11,0,0,0,0,0.01
FG14516C,30,0,8,1,0,0,9,1,0,0,0,0.0
FG14517R,39,0,26,2,0,0,24,0,0,0,0,0.03
FG14518Q,37,1,7,1,0,1,18,0,0,0,0,0.0
FG14519I,26,0,8,1,0,0,5,1,1,0,0,0.0
FG14520D,31,0,21,2,0,0,8,0,0,0,0,0.0
FG14521K,44,1,13,1,0,0,3,0,0,0,0,0.0
FG14522O,38,0,3,1,0,0,17,1,0,0,0,0.0
FG14523F,30,0,7,1,0,0,8,0,0,0,0,0.0
FG14524O,46,0,5,1,0,1,22,1,1,0,0,0.0
FG14525K,47,1,27,2,0,1,25,0,0,1,1,0.37
FG14526B,21,1,11,0,0,0,18,1,1,0,0,0.0
FG14527G,44,0,0,1,0,0,22,1,1,0,0,0.0
FG14528B,33,1,14,0,0,0,16,1,0,0,0,0.0
FG14529I,30,1,9,1,0,1,17,1,0,0,0,0.0
FG14530M,35,1,8,0,0,0,12,1,0,0,0,0.01
FG14531L,42,1,20,2,0,0,22,0,0,0,0,0.11
FG14532F,40,0,17,2,0,1,22,0,0,0,0,0.03
FG14533Z,26,1,4,1,0,1,13,1,1,0,0,0.0
FG14534A,41,1,11,1,0,0,15,0,0,0,0,0.38
FG14535Q,26,0,6,1,0,0,3,1,0,0,0,0.0
FG14536O,37,0,11,0,0,0,6,1,0,0,0,0.01
FG14537Y,32,1,16,0,0,0,23,1,0,0,0,0.03
FG14538Z,33,0,4,1,0,0,3,1,0,0,0,0.0
FG14539Y,42,1,28,2,0,0,9,0,0,0,0,0.1
FG14540A,24,1,6,1,0,0,1,0,0,0,0,0.0
FG14541J,19,0,2,1,0,0,9,0,0,0,0,0.01
FG14542M,17,1,3,1,0,0,9,1,0,0,0,0.01
FG14543W,28,0,0,1,0,0,11,1,0,0,0,0.0
FG14544Y,38,1,9,1,1,0,6,1,0,0,0,0.0
FG14545F,40,1,12,0,0,0,12,0,0,0,0,0.0
FG14546Y,34,1,12,1,0,0,17,0,0,0,0,0.03
FG14547H,35,0,12,0,0,0,25,0,0,0,0,0.0
FG14548H,40,0,21,0,0,0,7,0,0,0,0,0.13
FG14549J,32,0,16,1,0,0,8,1,0,0,0,0.03
FG14550D,47,1,2,0,0,1,23,1,0,0,0,0.01
FG14551U,43,1,11,1,0,1,5,0,0,0,0,0.03
FG14552Q,43,0,8,0,0,0,17,0,0,0,0,0.0
FG14553P,23,1,31,2,0,0,7,0,0,0,0,0.01
FG14554N,33,0,8,1,0,0,7,1,1,0,0,0.0
FG14555U,30,1,12,0,0,0,17,1,0,0,0,0.0
FG14556J,24,0,23,2,0,0,4,0,1,0,0,0.0
FG14557O,37,1,17,0,0,1,12,0,0,0,0,0.13
FG14558Q,29,0,14,1,0,0,25,0,0,0,0,0.0
FG14559O,41,1,40,1,0,0,5,1,0,1,1,0.9
FG14560K,24,1,14,2,0,0,6,0,0,0,0,0.0
FG14561M,23,1,28,2,0,0,20,0,0,0,0,0.0
FG14562X,25,1,1,1,0,0,9,0,1,0,0,0.0
FG14563S,36,1,9,1,0,0,1,0,0,0,0,0.0
FG14564D,42,0,14,1,0,1,24,0,0,0,0,0.06
FG14565V,40,0,40,1,0,0,22,1,0,1,1,0.88
FG14566K,42,0,3,1,0,0,22,1,0,0,0,0.01
FG14567Q,23,0,2,1,0,1,15,1,1,0,0,0.0
FG14568T,49,0,13,1,0,0,23,0,0,0,0,0.05
FG14569M,36,1,18,1,0,0,4,1,0,1,1,0.67
FG14570Y,28,1,20,2,0,1,25,0,1,0,0,0.03
FG14571Z,30,1,0,1,0,0,10,1,0,0,0,0.0
FG14572X,43,0,11,0,0,0,3,0,0,0,0,0.01
FG14573A,29,1,10,1,0,0,23,0,0,0,0,0.0
FG14574D,27,1,22,2,0,0,21,1,0,0,0,0.01
FG14575D,31,0,9,0,0,0,7,1,0,0,0,0.0
FG14576S,23,1,17,0,0,1,25,1,0,0,0,0.01
FG14577T,63,0,5,1,0,1,22,0,0,0,0,0.16
FG14578U,53,0,26,2,0,0,5,0,0,1,1,0.99
FG14579P,44,1,0,1,1,0,18,0,1,0,0,0.0
FG14580X,37,1,8,1,0,0,2,1,0,0,0,0.0
FG14581J,26,0,20,0,0,0,9,1,1,0,0,0.05
FG14582Q,34,0,10,2,0,0,23,0,0,0,0,0.03
FG14583W,42,1,13,0,0,0,15,0,0,0,0,0.0
FG14584B,32,0,15,2,0,1,2,0,0,0,0,0.07
FG14585P,46,0,20,2,0,0,17,0,0,1,1,0.7
FG14586Z,42,1,2,1,0,1,12,0,0,0,0,0.0
FG14587T,43,1,7,1,0,0,19,0,0,0,0,0.01
FG14588K,30,1,4,1,0,1,5,0,0,0,0,0.0
FG14589X,25,1,14,2,0,0,2,1,0,0,0,0.0
FG14590C,28,0,4,1,0,0,10,0,0,0,0,0.0
FG14591R,36,1,22,2,0,0,18,0,0,0,0,0.13
FG14592V,38,0,8,1,0,0,14,0,0,0,0,0.0
FG14593O,18,0,4,1,0,0,11,0,0,0,0,0.0
FG14594W,32,0,8,1,1,0,9,0,0,0,0,0.0
FG14595N,35,0,4,1,1,0,19,1,0,0,0,0.0
FG14596U,32,1,27,1,0,1,17,1,1,0,0,0.0
FG14597V,48,0,9,1,0,0,8,0,0,0,0,0.0
FG14598W,39,1,7,1,0,0,24,1,0,0,0,0.01
FG14599Q,48,1,8,1,0,0,3,1,0,0,0,0.01
FG14600Z,60,0,42,1,0,1,16,1,0,1,1,0.96
FG14601Y,43,1,9,1,0,0,5,0,1,0,0,0.0
FG14602F,39,1,3,1,0,0,22,0,0,0,0,0.0
FG14603B,48,1,29,1,0,0,22,0,1,0,0,0.19
FG14604N,23,0,12,1,0,1,11,1,0,0,0,0.0
FG14605Q,33,0,8,1,0,0,13,1,0,0,0,0.0
FG14606X,31,1,22,0,1,0,11,0,0,0,0,0.04
FG14607U,40,1,5,1,0,0,8,1,0,0,0,0.0
FG14608E,42,0,9,2,1,0,16,0,0,0,0,0.04
FG14609W,24,0,16,0,0,0,18,1,0,0,0,0.0
FG14610X,34,1,1,1,1,0,24,0,0,0,0,0.0
FG14611S,17,0,12,0,0,0,20,0,0,0,0,0.0
FG14612K,47,1,7,1,0,0,12,1,0,0,0,0.03
FG14613J,28,1,5,0,0,0,8,0,0,0,0,0.0
FG14614S,37,1,28,2,0,0,7,0,0,0,0,0.1
FG14615K,32,0,11,1,1,0,2,1,0,0,0,0.0
FG14616Q,48,1,6,1,0,0,22,0,1,0,0,0.02
FG14617U,19,1,6,1,0,0,6,0,0,0,0,0.0
FG14618X,33,0,0,1,0,0,18,1,0,0,0,0.0
FG14619O,33,0,18,2,1,1,16,0,0,0,0,0.01
FG14620U,31,1,14,0,0,0,2,0,1,0,0,0.0
FG14621E,34,0,13,1,0,0,7,0,0,0,0,0.01
FG14622N,25,0,18,0,0,0,16,1,0,0,0,0.0
FG14623W,41,0,4,1,0,0,6,1,0,0,0,0.0
FG14624X,41,1,20,0,0,1,7,1,0,1,1,0.5
FG14625U,47,0,10,1,0,1,21,1,0,0,0,0.01
FG14626L,38,0,16,0,0,0,3,1,0,1,1,0.58
FG14627W,47,1,12,1,0,0,21,1,1,1,1,0.64
FG14628L,45,0,10,0,0,0,7,0,0,0,0,0.07
FG14629M,39,1,18,1,0,0,20,1,0,1,1,0.75
FG14630P,20,1,16,0,0,1,17,0,0,0,0,0.02
FG14631Z,29,0,9,1,0,0,22,0,0,0,0,0.0
FG14632S,37,0,9,1,0,0,1,1,1,0,0,0.02
FG14633T,43,1,15,0,0,0,25,0,0,0,0,0.03
FG14634F,28,1,19,2,0,1,9,0,0,0,0,0.02
FG14635X,41,0,16,1,0,0,19,1,1,1,1,0.17
FG14636M,41,1,29,2,0,0,6,0,0,0,0,0.1
FG14637F,22,0,16,0,0,0,12,1,0,0,0,0.02
FG14638B,17,0,17,0,0,0,12,0,0,0,0,0.0
FG14639W,17,1,22,2,0,0,13,0,0,0,0,0.0
FG14640G,43,0,3,1,0,0,23,0,0,0,0,0.0
FG14641H,36,0,25,2,0,0,22,0,0,0,0,0.0
FG14642K,32,1,11,1,0,0,14,1,0,0,0,0.0
FG14643B,48,0,7,0,0,0,3,0,0,0,0,0.0
FG14644L,40,0,45,0,0,0,11,0,0,1,1,0.9
FG14645X,32,0,26,2,1,1,7,0,0,0,0,0.03
FG14646T,19,0,10,2,0,0,1,0,0,0,0,0.0
FG14647O,33,1,10,0,0,0,1,0,0,0,0,0.02
FG14648Y,17,1,8,0,0,0,14,1,0,0,0,0.0
FG14649N,33,1,15,1,0,0,12,0,1,0,0,0.03
FG14650L,31,1,24,2,0,0,21,0,1,0,0,0.0
FG14651I,41,1,1,1,0,0,23,0,0,0,0,0.0
FG14652T,35,0,17,0,0,0,17,1,0,0,0,0.15
FG14653S,42,0,12,0,0,0,16,0,0,0,0,0.01
FG14654M,43,0,18,0,0,0,19,0,0,0,0,0.03
FG14655A,21,0,6,1,1,0,21,0,0,0,0,0.0
FG14656K,31,0,20,2,0,0,5,0,0,0,0,0.01
FG14657G,24,0,15,0,0,0,25,1,1,0,0,0.01
FG14658P,37,0,27,2,0,0,20,1,1,0,0,0.24
FG14659C,26,1,5,1,0,0,18,0,0,0,0,0.0
FG14660L,18,0,13,0,0,0,5,1,0,0,0,0.0
FG14661L,32,0,4,0,1,0,1,1,0,0,0,0.0
FG14662M,30,1,20,1,0,0,24,0,0,0,0,0.02
FG14663S,31,0,10,2,0,0,13,0,0,0,0,0.0
FG14664C,44,0,1,2,0,0,10,1,0,0,0,0.04
FG14665R,33,1,2,1,0,1,11,1,0,0,0,0.0
FG14666P,29,0,10,1,0,0,24,1,0,0,0,0.0
FG14667T,25,1,13,1,0,0,17,0,0,0,0,0.0
FG14668L,27,1,23,2,1,0,2,0,1,0,0,0.01
FG14669E,36,1,11,0,0,1,13,1,0,0,0,0.09
FG14670P,42,0,3,1,1,0,24,0,0,0,0,0.02
FG14671E,18,0,8,1,0,0,7,0,0,0,0,0.0
FG14672U,38,0,20,0,0,0,1,0,0,0,0,0.07
FG14673B,23,0,7,1,0,0,9,1,0,0,0,0.0
FG14674K,43,0,13,1,0,0,16,0,0,0,0,0.1
FG14675J,26,0,0,1,0,1,20,0,0,0,0,0.0
FG14676T,41,1,10,1,0,0,19,0,0,0,0,0.0
FG14677Y,47,1,17,2,1,1,4,0,0,1,1,0.71
FG14678M,44,0,0,1,0,0,19,0,1,0,0,0.0
FG14679S,37,0,13,1,0,1,25,0,0,0,0,0.13
FG14680P,33,0,23,2,1,0,4,0,0,0,0,0.05
FG14681R,26,0,11,0,1,0,22,0,0,0,0,0.0
FG14682O,48,1,12,2,0,1,16,0,0,0,0,0.07
FG14683L,27,0,15,2,0,0,23,0,0,0,0,0.0
FG14684V,23,0,11,1,0,0,25,0,0,0,0,0.0
FG14685P,41,1,10,0,0,0,12,0,0,0,0,0.01
FG14686L,27,0,3,1,0,0,23,1,1,0,0,0.0
FG14687V,25,0,2,1,0,1,18,1,0,0,0,0.0
FG14688H,21,1,24,2,1,0,17,0,0,0,0,0.01
FG14689H,34,0,17,0,0,0,6,0,0,1,1,0.76
FG14690C,33,1,7,0,0,0,25,1,0,0,0,0.01
FG14691E,37,1,4,0,0,0,14,1,0,0,0,0.01
FG14692Q,43,0,9,1,0,0,18,0,0,0,0,0.0
FG14693K,39,1,20,2,0,0,9,1,0,0,0,0.12
FG14694I,34,1,10,0,0,1,18,0,0,0,0,0.0
FG14695A,34,1,11,1,0,0,11,1,0,0,0,0.0
FG14696S,41,1,17,2,0,0,23,1,0,0,0,0.08
FG14697G,47,0,3,0,0,0,24,0,0,0,0,0.06
