Simulated Returns,Simulated Index Values
0.0349,6095.38
-0.0174,5784.87
-0.0246,5743.26
-0.0062,5850.19
-0.0355,5681.29
0.017,5987.73
-0.0399,5656.28
0.039,6120.97
-0.0138,5806.1
-0.0143,5803.25
-0.0746,5463.65
-0.0494,5603.0
0.0108,5950.18
-0.0146,5801.09
0.0077,5931.94
0.0239,6028.65
-0.0088,5834.76
0.0288,6058.48
-0.0265,5732.76
-0.0359,5679.15
0.0092,5940.8
-0.0075,5842.84
-0.0285,5720.96
-0.0102,5826.76
0.0074,5930.45
-0.0101,5827.22
-0.0178,5782.51
-0.0594,5547.04
0.0369,6107.72
0.0184,5996.09
0.0786,6367.8
0.0375,6111.63
-0.0677,5501.09
0.0276,6051.18
-0.023,5752.64
0.0027,5902.68
0.0078,5932.43
-0.0382,5665.93
0.0143,5971.44
-0.0229,5753.24
0.0236,6027.25
-0.0078,5840.65
0.039,6120.44
-0.0288,5719.53
0.0666,6291.84
-0.0262,5734.31
-0.0442,5631.78
0.0146,5973.23
0.0078,5932.43
-0.0562,5565.05
-0.0154,5796.5
0.0028,5902.97
0.0123,5959.2
-0.0042,5861.68
0.0365,6105.51
-0.0056,5853.8
-0.0819,5423.57
-0.0125,5813.32
0.0527,6204.99
-0.0428,5640.2
-0.0551,5571.11
0.0122,5958.88
0.0231,6024.32
-0.0387,5663.05
0.0511,6195.05
0.0051,5916.61
-0.0179,5782.19
-0.0406,5652.39
-0.0488,5606.42
-0.0136,5807.3
0.0144,5971.71
-0.0032,5867.48
-0.0499,5600.05
-0.0127,5812.0
0.0044,5912.73
-0.0904,5377.81
0.037,6108.31
-0.0143,5802.7
0.0306,6069.51
-0.0101,5827.46
-0.0195,5773.13
-0.0846,5409.25
-0.0216,5760.78
-0.0216,5760.82
-0.0225,5755.63
-0.0342,5688.66
0.011,5951.59
0.0483,6177.78
0.0165,5984.44
-0.0227,5754.17
-0.0013,5878.61
-0.0258,5736.61
0.0215,6014.34
-0.0275,5726.98
-0.0125,5813.28
-0.0951,5352.28
0.0179,5992.75
-0.0526,5584.97
-0.0011,5880.19
0.0091,5940.57
0.0343,6092.18
0.0314,6074.06
-0.0305,5709.83
0.0358,6101.35
0.0361,6103.02
-0.0659,5511.36
0.0113,5953.64
-0.0732,5471.17
-0.0487,5606.71
-0.0004,5884.39
-0.0194,5773.63
-0.0532,5581.67
0.0162,5982.46
-0.0631,5526.35
-0.0231,5752.05
-0.0091,5833.29
-0.0172,5786.14
0.004,5910.01
-0.0664,5508.42
-0.0011,5879.88
0.0038,5909.23
0.0445,6154.59
-0.0045,5860.36
0.0096,5943.17
-0.0804,5431.62
-0.0722,5476.53
-0.0378,5668.16
0.0075,5930.95
-0.0158,5794.49
-0.0295,5715.64
-0.0517,5589.97
-0.0282,5723.08
-0.0238,5748.01
-0.0444,5630.77
0.006,5921.74
-0.0006,5883.2
-0.0061,5850.53
0.003,5904.2
-0.0706,5485.53
0.0907,6445.41
-0.0512,5592.53
0.0332,6084.97
-0.0222,5757.37
-0.0383,5665.27
0.0232,6024.81
0.0246,6033.27
-0.0153,5796.95
-0.0517,5589.8
0.0549,6218.73
-0.0713,5481.65
-0.0515,5591.03
-0.0271,5728.99
-0.0255,5738.42
-0.0324,5698.64
-0.0393,5659.42
-0.0456,5624.37
0.034,6090.15
-0.0079,5840.39
-0.0364,5676.09
0.0137,5967.58
-0.0005,5883.31
-0.0398,5656.71
0.0036,5907.95
-0.0086,5836.17
-0.0307,5708.46
-0.0352,5683.12
0.0023,5900.12
-0.0119,5816.85
-0.0221,5757.7
0.0493,6184.22
0.0002,5887.91
-0.0339,5690.61
-0.087,5396.11
0.0217,6015.44
0.0105,5948.53
0.009,5939.65
0.0024,5900.72
-0.0243,5745.31
0.027,6047.47
0.006,5922.17
-0.0227,5754.29
0.0012,5893.46
-0.0411,5649.3
-0.0474,5614.07
-0.052,5588.13
0.0481,6176.65
0.0773,6359.83
0.0196,6003.09
0.0288,6058.71
0.055,6219.44
-0.0015,5877.57
0.0181,5993.88
-0.0086,5836.07
-0.0467,5617.95
-0.0073,5843.87
-0.0495,5602.08
-0.0565,5563.16
0.0042,5911.62
-0.0781,5444.43
0.0282,6054.68
-0.0226,5755.19
-0.0505,5596.69
-0.0072,5844.21
0.0145,5972.28
-0.0104,5825.68
-0.0396,5657.89
-0.0906,5376.59
-0.0545,5574.33
-0.0384,5664.8
0.0114,5953.92
0.0155,5978.53
-0.0032,5867.77
-0.0292,5716.88
0.0626,6266.94
-0.0705,5486.08
-0.0221,5757.75
-0.053,5582.42
-0.0179,5782.31
-0.0569,5561.09
-0.066,5510.49
0.0063,5923.82
-0.0183,5780.08
0.0143,5971.46
-0.0196,5772.08
0.0426,6142.47
-0.0332,5694.33
0.0123,5959.63
-0.0218,5759.72
-0.026,5735.37
-0.0023,5873.12
-0.0065,5848.45
-0.0359,5678.79
0.0863,6417.28
-0.0145,5801.62
-0.0265,5732.35
0.0057,5919.96
-0.01,5827.74
0.0248,6034.57
-0.0131,5810.21
0.0109,5951.02
0.0291,6060.5
0.0128,5962.33
-0.0073,5843.8
-0.0156,5795.59
-0.1044,5302.85
0.0359,6101.73
-0.0116,5818.78
-0.0333,5693.77
0.0073,5929.41
0.0198,6004.09
-0.0364,5675.92
0.0419,6138.44
0.0176,5991.0
-0.0097,5829.82
-0.0867,5397.57
0.0082,5934.83
0.0315,6074.63
-0.0273,5728.06
-0.0241,5746.18
0.0179,5993.11
0.0187,5997.64
-0.013,5810.55
-0.0151,5798.16
-0.008,5839.7
-0.0194,5773.48
-0.0066,5848.1
-0.0059,5852.19
0.0576,6235.77
-0.0057,5853.02
-0.0103,5826.25
0.0417,6137.46
-0.0321,5700.7
0.0017,5896.41
-0.0592,5548.16
0.006,5922.07
-0.013,5810.29
0.0362,6103.48
0.1639,6934.91
0.0395,6123.42
0.0293,6061.85
0.0499,6187.44
-0.0084,5837.21
0.0291,6060.23
-0.0109,5822.59
0.0585,6240.93
0.0437,6149.39
0.0354,6098.64
-0.0138,5805.71
-0.0291,5717.74
-0.0773,5448.61
0.0048,5914.83
0.0143,5971.49
0.0288,6058.38
0.069,6306.8
0.0122,5958.56
-0.0584,5552.67
0.0298,6064.72
0.0074,5930.42
0.0101,5946.29
0.0011,5892.95
-0.0037,5864.81
0.0702,6314.7
-0.0243,5745.51
-0.0393,5659.91
0.0049,5915.37
-0.0054,5854.95
-0.0331,5694.68
-0.009,5833.65
-0.0307,5708.35
0.0095,5942.64
-0.0064,5849.07
-0.0606,5540.56
0.0541,6213.65
0.0381,6115.02
-0.0134,5808.25
-0.0091,5833.32
-0.0606,5540.54
-0.0167,5789.3
0.0213,6013.01
0.0342,6091.37
0.0013,5894.02
-0.0445,5630.14
0.031,6071.74
0.0026,5901.94
-0.026,5735.73
-0.0563,5564.48
-0.0091,5833.35
0.0292,6061.13
-0.0279,5724.48
0.0273,6049.21
-0.0099,5828.83
0.056,6225.81
-0.0755,5458.64
-0.0349,5684.65
-0.0043,5861.46
0.0237,6027.86
0.0019,5897.63
-0.0399,5656.1
-0.0138,5806.16
-0.0375,5669.81
-0.0236,5749.31
0.0232,6024.66
-0.0724,5475.47
0.0865,6418.33
-0.0275,5727.1
-0.011,5822.33
-0.0158,5794.51
-0.0797,5435.36
-0.0024,5872.38
0.0346,6093.76
-0.0501,5599.14
0.049,6182.35
0.0229,6022.73
-0.0321,5700.62
0.0048,5914.6
0.0675,6297.66
-0.0152,5797.73
0.0574,6234.49
0.0537,6211.41
-0.0002,5885.18
-0.009,5833.62
0.0249,6035.12
0.0044,5912.71
-0.0728,5473.11
-0.0438,5634.17
0.0513,6196.7
0.0115,5954.47
-0.024,5747.22
-0.0748,5462.56
-0.0148,5799.91
-0.0064,5849.22
-0.0337,5691.31
-0.0713,5481.21
-0.0251,5740.79
-0.0187,5777.56
-0.002,5874.92
0.0183,5995.31
0.024,6029.33
-0.0818,5424.19
0.0699,6312.6
-0.0223,5756.51
0.015,5975.71
0.0188,5998.19
-0.0666,5507.13
-0.0257,5737.36
0.0312,6073.01
-0.0472,5614.92
0.0419,6138.5
0.0471,6170.26
-0.084,5412.03
0.0256,6039.11
0.0648,6280.74
-0.0446,5629.96
-0.0113,5820.56
-0.0509,5594.6
0.0155,5978.32
0.0022,5899.32
0.0156,5978.9
-0.0474,5613.95
-0.0022,5873.38
-0.0128,5811.92
0.0293,6061.72
-0.0481,5610.16
-0.0454,5625.04
-0.035,5684.07
0.1128,6589.61
0.0224,6019.82
-0.082,5422.84
0.072,6326.11
0.0152,5976.79
-0.0579,5555.43
-0.0767,5451.7
0.0185,5996.48
-0.0612,5537.15
-0.0144,5802.38
0.012,5957.8
-0.0282,5723.06
-0.0435,5635.9
-0.0127,5812.35
0.0414,6135.63
0.006,5922.01
-0.0397,5657.64
0.0531,6207.75
0.0601,6250.96
0.0326,6081.67
-0.0516,5590.57
0.028,6053.65
-0.0064,5849.22
0.0179,5992.65
-0.0496,5601.93
0.0471,6170.5
0.0099,5945.11
0.0469,6169.45
0.0135,5966.86
-0.0475,5613.54
0.0241,6030.05
0.0497,6186.62
-0.0082,5838.28
-0.0241,5746.47
0.0014,5894.68
0.023,6023.69
0.0004,5888.64
-0.0822,5422.02
-0.0673,5503.2
0.0805,6380.3
-0.0332,5694.38
-0.0859,5402.2
0.0194,6002.13
-0.059,5549.02
-0.0629,5527.84
0.0145,5972.67
0.0135,5966.53
0.0518,6199.45
0.0282,6055.17
-0.0313,5705.33
0.0521,6201.42
-0.0548,5572.62
-0.0541,5576.39
-0.0058,5852.62
0.028,6053.58
-0.0212,5763.23
0.0139,5968.87
0.0077,5932.11
-0.0112,5820.74
-0.0185,5778.62
-0.0428,5639.9
0.0542,6214.52
0.0266,6045.05
-0.039,5661.63
0.0592,6245.36
-0.0893,5383.42
-0.1002,5325.3
-0.039,5661.41
0.0066,5925.64
0.0048,5914.84
-0.0425,5641.82
-0.0269,5730.11
0.0037,5908.16
0.0041,5910.93
-0.0073,5843.62
-0.0648,5517.21
0.0274,6049.92
-0.0962,5346.52
-0.0723,5475.79
-0.076,5455.92
-0.0223,5756.79
-0.0002,5885.32
-0.0553,5569.98
-0.0828,5418.9
-0.0187,5777.36
-0.0092,5832.63
-0.0448,5628.91
-0.0185,5778.62
0.0139,5969.18
-0.0072,5844.04
-0.0596,5546.21
0.0004,5888.73
-0.0557,5567.5
-0.0099,5828.54
-0.0429,5639.25
-0.0069,5846.1
-0.0227,5754.67
-0.0196,5772.09
0.0077,5932.28
0.0442,6152.33
0.0025,5901.37
-0.0381,5666.32
-0.1085,5281.04
-0.0616,5534.98
-0.0084,5837.06
-0.0509,5594.66
-0.0258,5736.69
-0.0226,5754.73
-0.0251,5740.53
-0.0153,5797.43
0.0553,6221.27
0.019,5999.32
-0.0576,5557.3
0.0042,5911.04
0.053,6206.74
-0.0423,5642.8
0.0262,6042.68
0.0651,6282.43
0.0198,6004.51
-0.0217,5760.47
-0.0221,5757.7
0.0265,6044.65
-0.0441,5632.36
0.0671,6295.22
-0.0141,5803.93
0.0492,6183.16
0.0063,5923.86
-0.071,5483.07
-0.0069,5845.82
-0.0097,5829.53
-0.0231,5751.98
-0.0456,5624.06
-0.0677,5501.15
-0.0477,5612.29
0.0353,6098.01
-0.0585,5551.88
0.0436,6149.14
-0.0333,5693.75
0.0301,6066.64
-0.0056,5853.87
0.006,5921.89
-0.0514,5591.66
-0.0517,5589.9
-0.0148,5800.32
-0.0125,5813.69
-0.0125,5813.24
-0.0079,5840.49
-0.0143,5803.18
0.0093,5941.59
-0.0439,5633.49
0.0271,6048.49
-0.0232,5751.55
0.01,5945.68
-0.0442,5631.88
0.0116,5955.24
0.0045,5913.3
-0.01,5827.97
-0.0196,5772.18
0.0625,6266.37
0.0336,6087.63
-0.0291,5717.7
0.0134,5966.18
-0.0492,5604.0
0.0294,6062.1
0.044,6151.59
0.0391,6121.53
-0.0407,5651.5
0.0185,5996.2
-0.014,5804.88
0.0144,5971.72
0.0387,6118.83
0.0347,6094.57
0.0212,6012.66
-0.0513,5592.42
-0.0469,5616.92
0.0184,5995.7
0.0149,5974.96
-0.0068,5846.77
0.0314,6074.29
-0.0417,5646.35
-0.036,5678.65
0.0606,6254.07
0.0441,6151.74
-0.0113,5820.51
0.0347,6094.27
0.0082,5934.78
0.0542,6214.63
-0.0543,5575.18
-0.0188,5777.06
-0.0262,5734.43
-0.0665,5507.66
-0.0523,5586.83
0.0044,5912.29
-0.0144,5802.48
0.0212,6012.57
0.0399,6126.17
-0.0225,5755.34
0.0441,6151.79
-0.0574,5558.11
-0.0086,5836.04
0.0038,5909.04
0.0066,5925.76
0.0064,5924.2
-0.0599,5544.19
0.0021,5898.9
0.0116,5955.23
-0.0395,5658.83
0.0825,6392.77
-0.0184,5779.26
0.0319,6077.64
-0.0799,5434.41
-0.0135,5807.56
-0.0189,5776.62
-0.0035,5866.01
-0.0139,5805.43
-0.0042,5861.67
0.0403,6128.88
0.0064,5924.53
-0.0549,5571.89
0.0371,6108.96
0.0316,6075.57
-0.0638,5522.86
0.0372,6109.45
0.0332,6085.01
0.0354,6098.84
-0.0336,5692.01
-0.0419,5645.23
-0.0391,5660.98
-0.0235,5750.09
