Date,Store ID,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,PriceCluster
11-11-24,K003,South,320,220,132,345.69,127.44,20,Snowy,1,132.41,Spring,1
11-11-24,K004,East,305,205,277,205.3,175.23,0,Rainy,1,180.23,Autumn,2
11-11-24,K005,East,351,251,277,128.91,153.7,20,Cloudy,0,154.39,Spring,0
12-11-24,K001,South,342,242,263,193.39,134.85,5,Rainy,1,138.09,Winter,1
12-11-24,K002,South,394,294,241,333.94,185.17,5,Rainy,0,186.79,Spring,2
12-11-24,K003,East,343,243,137,195.34,165.29,5,Rainy,1,157.47,Winter,2
12-11-24,K004,West,311,211,134,93.13,136.7,15,Snowy,1,134.89,Autumn,1
12-11-24,K005,East,344,244,192,155.89,175.79,20,Sunny,1,175.32,Winter,0
12-11-24,K001,South,400,300,151,248.09,198.34,15,Snowy,1,202.6,Autumn,0
12-11-24,K002,North,345,245,217,129.28,115.75,15,Cloudy,0,115.43,Summer,1
12-11-24,K003,South,387,287,154,208.12,132.53,20,Snowy,1,128.05,Autumn,1
12-11-24,K004,East,356,256,235,115.61,128.87,0,Snowy,1,133.44,Summer,1
12-11-24,K005,South,352,252,201,457.14,145.19,5,Rainy,1,137.18,Spring,1
13-11-24,K001,West,308,208,265,334.84,153.46,5,Cloudy,1,157.27,Spring,2
13-11-24,K002,North,374,274,245,119.07,112.24,20,Sunny,0,115.7,Summer,1
13-11-24,K003,South,383,283,145,489.22,192.06,0,Snowy,0,192.76,Spring,2
13-11-24,K004,West,376,276,211,487.2,190.52,20,Sunny,0,192.0,Autumn,0
13-11-24,K005,South,302,202,230,192.65,176.5,15,Rainy,1,171.56,Spring,0
13-11-24,K001,West,315,215,287,136.67,189.42,15,Sunny,0,194.3,Summer,0
13-11-24,K002,East,345,245,227,167.61,133.03,0,Cloudy,0,128.23,Winter,1
13-11-24,K003,North,377,277,288,207.61,133.84,0,Snowy,1,130.53,Winter,1
13-11-24,K004,East,398,298,263,421.06,122.9,20,Rainy,1,122.65,Winter,1
13-11-24,K005,West,313,213,290,226.02,142.16,15,Cloudy,1,137.29,Summer,1
14-11-24,K001,South,385,285,155,130.22,189.99,20,Rainy,0,194.29,Winter,0
14-11-24,K002,South,339,239,206,202.92,121.35,0,Rainy,1,126.27,Spring,1
14-11-24,K003,North,291,191,220,95.21,188.2,0,Cloudy,0,186.17,Summer,2
14-11-24,K004,North,366,266,132,393.3,164.92,20,Cloudy,0,163.81,Winter,0
14-11-24,K005,East,283,183,165,190.71,148.85,20,Rainy,1,145.19,Summer,1
14-11-24,K001,East,344,244,295,167.43,129.45,15,Cloudy,0,129.42,Spring,1
14-11-24,K002,West,283,183,212,220.64,181.43,5,Rainy,0,182.78,Summer,2
14-11-24,K003,East,387,287,208,165.43,139.68,5,Cloudy,1,134.8,Summer,1
14-11-24,K004,West,392,292,271,286.17,115.41,15,Sunny,0,118.8,Spring,1
14-11-24,K005,East,342,242,185,297.2,122.81,5,Sunny,1,118.19,Winter,1
16-11-24,K001,North,398,298,293,216.73,141.77,15,Rainy,1,144.48,Summer,1
16-11-24,K002,South,371,271,230,121.12,181.75,5,Snowy,0,185.15,Winter,2
16-11-24,K003,West,337,237,161,339.21,181.91,20,Cloudy,1,183.96,Winter,0
16-11-24,K004,North,278,178,287,139.72,195.93,15,Snowy,1,192.52,Winter,0
16-11-24,K005,West,303,203,298,366.93,173.21,0,Cloudy,1,176.67,Spring,2
16-11-24,K001,East,335,235,149,147.34,127.32,0,Snowy,0,135.83,Spring,1
16-11-24,K002,North,328,228,176,135.6,143.06,0,Cloudy,0,138.42,Autumn,2
16-11-24,K003,North,271,171,155,275.66,171.54,0,Snowy,0,175.04,Summer,2
16-11-24,K004,South,362,262,289,353.7,121.3,5,Sunny,0,123.13,Winter,1
16-11-24,K005,North,286,186,186,145.57,149.08,0,Cloudy,0,147.97,Autumn,2
17-11-24,K001,South,328,228,298,216.88,187.02,5,Rainy,0,189.29,Spring,2
17-11-24,K002,East,384,284,235,473.92,133.03,15,Sunny,0,128.93,Autumn,1
17-11-24,K003,South,323,223,137,455.89,197.26,0,Sunny,1,194.49,Spring,2
17-11-24,K004,West,286,186,190,245.62,121.12,15,Cloudy,1,121.23,Summer,1
17-11-24,K005,South,271,171,137,174.34,195.8,20,Snowy,1,194.97,Autumn,0
17-11-24,K001,East,365,265,232,518.2,128.75,0,Snowy,1,132.07,Summer,1
17-11-24,K002,West,320,220,209,290.45,179.43,15,Snowy,0,177.17,Spring,0
17-11-24,K003,West,270,170,189,337.01,133.51,15,Snowy,1,133.97,Autumn,1
17-11-24,K004,East,342,242,157,123.08,139.59,20,Rainy,1,142.17,Winter,1
17-11-24,K005,West,276,176,205,192.86,151.41,15,Rainy,1,151.43,Autumn,1
18-11-24,K001,North,289,189,130,220.45,172.33,15,Cloudy,0,172.86,Summer,0
18-11-24,K002,West,386,286,186,205.49,138.82,20,Sunny,0,134.16,Spring,1
18-11-24,K003,East,385,285,235,221.54,172.88,15,Sunny,0,175.66,Spring,0
18-11-24,K004,West,327,227,207,217.55,129.78,20,Sunny,1,120.62,Autumn,1
18-11-24,K005,South,305,205,246,489.07,137.26,15,Sunny,1,138.24,Spring,1
18-11-24,K001,West,301,201,126,341.34,178.5,5,Rainy,1,174.54,Autumn,2
18-11-24,K002,East,341,241,164,481.23,177.86,15,Sunny,1,176.3,Autumn,0
18-11-24,K003,East,373,273,183,148.59,116.09,15,Cloudy,0,118.13,Summer,1
18-11-24,K004,North,359,259,247,173.66,158.79,15,Snowy,1,162.6,Winter,0
18-11-24,K005,North,275,175,293,433.1,178.28,0,Cloudy,1,175.08,Autumn,2
19-11-24,K001,North,358,258,126,355.46,187.17,0,Rainy,0,182.57,Summer,2
19-11-24,K002,East,356,256,269,114.07,147.81,20,Snowy,0,144.82,Spring,1
19-11-24,K003,West,332,232,274,384.19,189.1,5,Cloudy,1,190.66,Spring,2
19-11-24,K004,East,391,291,207,302.58,117.02,0,Snowy,1,117.21,Autumn,1
19-11-24,K005,East,373,273,209,377.63,120.35,15,Cloudy,0,119.09,Winter,1
19-11-24,K001,South,317,217,195,201.84,177.17,5,Snowy,1,179.12,Winter,2
19-11-24,K002,North,309,209,220,261.73,129.37,5,Snowy,1,126.4,Spring,1
19-11-24,K003,East,319,219,282,120.15,192.49,20,Snowy,0,194.4,Spring,0
19-11-24,K004,South,282,182,212,447.21,157.3,20,Sunny,0,152.59,Summer,0
19-11-24,K005,East,391,291,243,415.04,163.43,20,Rainy,0,158.67,Summer,0
20-11-24,K001,East,307,207,205,475.38,148.96,0,Rainy,1,145.07,Autumn,2
20-11-24,K002,East,377,277,149,198.16,112.1,0,Snowy,1,115.18,Winter,1
20-11-24,K003,West,295,195,168,388.75,111.13,15,Rainy,1,107.98,Autumn,1
20-11-24,K004,North,321,221,204,126.08,139.69,15,Sunny,0,137.64,Summer,1
20-11-24,K005,South,389,289,246,355.95,151.44,5,Rainy,1,147.76,Autumn,2
20-11-24,K001,East,271,171,183,144.88,153.69,0,Snowy,0,155.3,Winter,2
20-11-24,K002,East,276,176,246,320.3,142.86,15,Cloudy,0,144.27,Spring,1
20-11-24,K003,East,323,223,203,445.2,142.92,15,Rainy,0,147.83,Autumn,1
20-11-24,K004,North,382,282,276,152.01,115.95,15,Cloudy,0,118.69,Summer,1
20-11-24,K005,East,369,269,120,420.2,116.96,0,Rainy,1,112.86,Spring,1
20-11-24,K001,South,280,180,275,483.43,134.53,15,Cloudy,0,135.39,Autumn,1
20-11-24,K002,North,278,178,247,115.51,174.09,20,Cloudy,0,169.29,Spring,0
20-11-24,K003,North,312,212,220,182.61,115.54,0,Snowy,1,114.19,Winter,1
20-11-24,K004,North,317,217,128,234.7,194.94,15,Rainy,1,198.96,Winter,0
20-11-24,K005,West,312,212,291,236.21,171.2,20,Snowy,1,169.96,Spring,0
20-11-24,K001,South,367,267,203,490.44,156.22,0,Sunny,0,153.65,Spring,2
20-11-24,K002,East,352,252,232,189.24,156.6,0,Cloudy,0,158.74,Winter,2
20-11-24,K003,South,275,175,267,214.18,118.74,20,Sunny,0,116.09,Autumn,1
20-11-24,K004,West,336,236,165,433.04,145.11,0,Rainy,0,149.59,Summer,2
20-11-24,K005,West,339,239,177,148.23,164.58,20,Sunny,0,162.6,Spring,0
21-11-24,K001,West,314,214,147,162.96,163.01,0,Cloudy,0,158.3,Autumn,2
21-11-24,K002,North,284,184,204,117.83,163.33,15,Snowy,0,164.51,Winter,0
21-11-24,K003,East,272,172,208,206.86,126.44,0,Rainy,0,121.98,Winter,1
21-11-24,K004,West,281,181,169,171.66,159.44,15,Sunny,0,154.94,Spring,0
21-11-24,K005,South,382,282,135,359.13,135.4,0,Snowy,0,130.78,Autumn,1
21-11-24,K001,West,283,183,191,120.85,143.23,15,Snowy,1,145.6,Spring,1
21-11-24,K002,North,360,260,186,204.3,147.72,0,Sunny,1,144.85,Winter,2
21-11-24,K003,North,372,272,276,309.66,199.81,15,Rainy,1,205.46,Autumn,0
21-11-24,K004,North,372,272,239,202.47,165.69,5,Rainy,0,163.58,Winter,2
21-11-24,K005,North,329,229,273,215.67,133.58,20,Snowy,1,129.71,Winter,1
22-11-24,K001,West,341,241,219,249.24,199.97,0,Snowy,0,204.38,Autumn,2
22-11-24,K002,North,366,266,138,241.83,159.83,5,Sunny,0,164.8,Spring,2
22-11-24,K003,West,304,204,205,356.3,173.53,20,Rainy,1,173.85,Summer,0
22-11-24,K004,West,301,201,213,308.73,115.68,0,Sunny,0,117.51,Summer,1
22-11-24,K005,North,355,255,228,396.3,180.37,20,Sunny,0,183.76,Summer,0
22-11-24,K001,South,306,206,138,245.8,121.98,15,Rainy,0,119.23,Winter,1
22-11-24,K002,East,324,224,175,353.88,192.78,5,Snowy,1,191.16,Spring,2
22-11-24,K003,North,327,227,171,121.17,163.4,5,Sunny,1,162.41,Winter,2
22-11-24,K004,South,276,176,291,179.91,153.78,15,Sunny,0,155.77,Spring,0
22-11-24,K005,East,399,299,203,130.77,132.8,15,Cloudy,1,129.5,Winter,1
23-11-24,K001,South,397,297,158,491.47,179.24,5,Sunny,0,179.95,Autumn,2
23-11-24,K002,East,283,183,207,120.34,173.6,15,Cloudy,0,178.4,Winter,0
23-11-24,K003,South,300,200,191,233.92,114.9,15,Sunny,1,116.2,Summer,1
23-11-24,K004,West,397,297,207,195.98,190.07,20,Sunny,1,187.93,Spring,0
23-11-24,K005,West,397,297,181,130.97,179.46,0,Sunny,1,177.7,Summer,2
23-11-24,K001,South,346,246,186,337.15,155.94,5,Sunny,1,154.08,Spring,2
23-11-24,K002,West,380,280,193,320.82,191.49,0,Rainy,1,193.96,Winter,2
23-11-24,K003,West,314,214,215,365.62,163.13,15,Sunny,1,166.26,Summer,0
23-11-24,K004,East,284,184,294,126.65,175.89,20,Snowy,1,175.79,Winter,0
23-11-24,K005,North,379,279,185,262.56,176.61,0,Cloudy,0,176.48,Autumn,2
24-11-24,K001,West,331,231,162,132.13,114.71,5,Sunny,0,115.19,Summer,1
24-11-24,K002,South,400,300,265,161.03,122.72,5,Cloudy,1,119.91,Summer,1
24-11-24,K003,North,377,277,209,169.94,162.57,15,Snowy,1,166.13,Autumn,0
24-11-24,K004,South,329,229,288,155.71,119.5,0,Sunny,0,121.65,Autumn,1
24-11-24,K005,East,370,270,235,165.92,165.94,15,Sunny,1,175.23,Spring,0
24-11-24,K001,East,295,195,175,114.88,183.71,20,Sunny,0,187.9,Spring,0
24-11-24,K002,West,276,176,130,427.48,181.35,15,Cloudy,1,184.94,Summer,0
24-11-24,K003,East,336,236,204,121.33,187.95,0,Cloudy,1,186.03,Spring,2
24-11-24,K004,East,331,231,295,428.55,119.0,15,Rainy,1,121.38,Winter,1
24-11-24,K005,North,351,251,120,166.46,112.89,5,Sunny,0,108.72,Spring,1
25-11-24,K001,North,362,262,355,477.14,175.32,15,Rainy,1,168.15,Winter,0
25-11-24,K002,North,369,269,249,546.09,155.03,20,Snowy,0,152.44,Winter,0
25-11-24,K003,West,387,287,281,288.18,147.2,0,Rainy,0,148.05,Spring,2
25-11-24,K004,West,399,299,245,206.91,128.36,0,Rainy,1,127.41,Summer,1
25-11-24,K005,East,276,176,290,292.54,195.59,5,Rainy,1,198.4,Spring,2
25-11-24,K001,North,272,172,186,363.53,112.67,5,Cloudy,1,115.62,Autumn,1
25-11-24,K002,North,317,217,262,396.98,155.4,0,Rainy,1,155.51,Summer,2
25-11-24,K003,South,362,262,224,114.7,155.21,5,Rainy,1,159.13,Winter,2
25-11-24,K004,West,393,293,204,347.21,195.1,15,Sunny,1,195.32,Spring,0
25-11-24,K005,West,350,250,299,176.35,132.47,15,Snowy,1,136.34,Autumn,1
26-11-24,K001,East,326,226,288,287.85,155.2,15,Rainy,0,145.5,Autumn,1
26-11-24,K002,West,369,269,212,120.18,151.54,15,Sunny,1,152.9,Spring,0
26-11-24,K003,North,298,198,135,239.78,142.42,0,Snowy,1,145.89,Spring,2
26-11-24,K004,East,270,170,183,280.28,175.87,0,Snowy,0,180.7,Summer,2
26-11-24,K005,East,377,277,185,224.28,124.0,20,Cloudy,1,122.0,Spring,1
26-11-24,K001,West,306,206,227,158.94,145.26,0,Snowy,1,141.05,Winter,2
26-11-24,K002,East,283,183,163,184.98,182.28,15,Snowy,1,187.06,Autumn,0
26-11-24,K003,East,387,287,135,152.89,118.72,0,Snowy,1,121.39,Summer,1
26-11-24,K004,East,344,244,175,178.83,167.91,20,Cloudy,0,163.11,Winter,0
26-11-24,K005,East,355,255,294,277.91,149.89,5,Sunny,0,152.21,Spring,2
27-11-24,K001,South,393,293,164,120.59,128.43,15,Cloudy,1,135.86,Summer,1
27-11-24,K002,North,287,187,203,208.68,175.24,5,Rainy,1,173.79,Summer,2
27-11-24,K003,West,320,220,197,112.38,161.3,15,Rainy,0,157.77,Summer,0
27-11-24,K004,East,352,252,293,212.89,154.8,20,Cloudy,1,154.7,Spring,0
27-11-24,K005,East,309,209,215,158.54,153.96,0,Sunny,1,152.37,Spring,2
27-11-24,K001,North,290,190,212,292.72,154.14,0,Snowy,0,154.98,Winter,2
27-11-24,K002,East,302,202,186,144.28,123.66,20,Sunny,1,124.88,Spring,1
27-11-24,K003,West,304,204,121,287.57,157.1,15,Snowy,0,158.05,Summer,0
27-11-24,K004,North,327,227,206,288.58,154.7,15,Rainy,1,158.17,Winter,0
27-11-24,K005,South,291,191,267,356.83,123.94,15,Rainy,1,123.88,Autumn,1
28-11-24,K001,East,276,176,355,353.06,168.06,15,Cloudy,0,165.15,Winter,0
28-11-24,K002,East,363,263,164,213.65,145.99,0,Snowy,0,139.73,Autumn,2
28-11-24,K003,South,389,289,292,95.55,166.14,5,Rainy,1,164.02,Autumn,2
28-11-24,K004,South,328,228,205,264.52,124.18,5,Snowy,0,124.49,Autumn,1
28-11-24,K005,South,271,171,289,244.55,169.93,0,Rainy,0,171.46,Winter,2
28-11-24,K001,South,390,290,295,193.79,158.03,20,Sunny,0,165.63,Spring,0
28-11-24,K002,North,339,239,156,482.47,129.71,20,Sunny,0,132.56,Spring,1
28-11-24,K003,South,272,172,129,274.48,156.43,15,Cloudy,1,153.98,Winter,0
28-11-24,K004,North,270,170,221,306.41,161.22,5,Snowy,0,157.32,Summer,2
28-11-24,K005,West,368,268,211,141.71,193.02,5,Rainy,1,194.58,Summer,2
29-11-24,K001,East,361,261,128,303.71,182.78,20,Sunny,1,181.61,Winter,0
29-11-24,K002,South,357,257,201,187.76,166.23,20,Snowy,1,165.99,Spring,0
29-11-24,K003,East,360,260,208,135.28,124.17,15,Sunny,0,121.27,Summer,1
29-11-24,K004,East,325,225,214,158.49,128.98,15,Cloudy,0,127.39,Spring,1
29-11-24,K005,North,288,188,277,261.2,187.4,15,Snowy,0,186.97,Spring,0
29-11-24,K001,South,336,236,151,226.82,162.04,5,Sunny,0,165.24,Winter,2
29-11-24,K002,South,309,209,215,124.92,193.03,0,Cloudy,1,191.75,Winter,2
29-11-24,K003,East,293,193,280,261.32,111.86,0,Cloudy,0,116.58,Autumn,1
29-11-24,K004,East,331,231,280,451.24,119.7,0,Rainy,1,124.14,Autumn,1
29-11-24,K005,North,397,297,192,345.56,155.17,15,Sunny,0,154.39,Autumn,0
30-11-24,K001,West,363,263,147,435.83,167.21,0,Cloudy,1,175.92,Spring,2
30-11-24,K002,East,354,254,194,196.72,178.05,15,Rainy,1,174.19,Summer,0
30-11-24,K003,North,376,276,284,202.08,146.81,15,Cloudy,0,142.99,Winter,1
30-11-24,K004,North,278,178,127,223.12,130.44,0,Cloudy,1,132.27,Spring,1
30-11-24,K005,South,348,248,263,149.01,181.2,0,Rainy,1,176.52,Winter,2
01-12-24,K001,West,346,246,158,289.06,159.79,15,Cloudy,1,162.67,Winter,0
01-12-24,K002,East,356,256,245,126.53,130.07,0,Cloudy,1,130.96,Autumn,1
01-12-24,K003,West,390,290,282,98.56,169.53,15,Snowy,1,174.01,Autumn,0
01-12-24,K004,South,347,247,197,422.0,192.77,15,Snowy,1,194.55,Winter,0
01-12-24,K005,West,301,201,198,143.68,115.48,15,Sunny,0,107.77,Spring,1
02-12-24,K001,East,289,189,236,290.13,165.9,20,Cloudy,0,165.44,Summer,0
02-12-24,K002,East,309,209,120,149.37,135.86,5,Cloudy,0,128.71,Spring,1
02-12-24,K003,North,270,170,208,183.27,115.83,15,Sunny,0,111.0,Summer,1
02-12-24,K004,West,330,230,261,136.75,169.26,5,Cloudy,1,169.96,Summer,2
02-12-24,K005,West,319,219,269,229.78,126.35,15,Rainy,1,122.43,Autumn,1
03-12-24,K001,South,379,279,181,228.17,121.92,0,Sunny,0,121.88,Spring,1
03-12-24,K002,East,325,225,197,99.26,199.76,15,Cloudy,0,203.28,Autumn,0
03-12-24,K003,North,385,285,236,361.87,135.18,5,Sunny,0,135.02,Winter,1
03-12-24,K004,East,287,187,294,268.79,155.95,20,Cloudy,1,146.14,Summer,0
03-12-24,K005,West,371,271,162,156.15,162.4,15,Rainy,0,158.91,Summer,0
04-12-24,K001,South,383,283,126,163.28,171.24,0,Rainy,0,175.94,Spring,2
04-12-24,K002,South,376,276,221,245.55,139.75,15,Sunny,1,138.51,Spring,1
04-12-24,K003,East,320,220,137,155.04,142.64,5,Rainy,0,138.02,Winter,1
04-12-24,K004,North,337,237,155,126.94,163.15,0,Rainy,1,163.38,Spring,2
04-12-24,K005,North,385,285,199,475.2,151.28,0,Rainy,0,147.3,Summer,2
05-12-24,K001,North,327,227,222,180.12,144.77,0,Sunny,1,148.16,Autumn,2
05-12-24,K002,North,390,290,202,355.08,167.47,15,Sunny,1,167.24,Summer,0
05-12-24,K003,East,333,233,242,158.6,145.03,20,Rainy,1,149.87,Summer,1
05-12-24,K004,South,318,218,204,167.08,173.94,20,Sunny,0,175.15,Summer,0
05-12-24,K005,North,289,189,217,120.47,195.71,15,Cloudy,1,190.96,Autumn,0
06-12-24,K001,West,313,213,156,181.04,137.09,5,Sunny,1,135.33,Spring,1
06-12-24,K002,West,288,188,242,196.56,155.21,15,Cloudy,0,146.58,Spring,1
06-12-24,K003,North,296,196,296,127.56,145.21,5,Snowy,0,145.89,Spring,1
06-12-24,K004,West,356,256,197,158.51,128.59,0,Snowy,1,126.08,Autumn,1
06-12-24,K005,North,371,271,162,136.93,193.97,5,Sunny,0,189.68,Autumn,2
07-12-24,K001,South,380,280,297,99.04,137.65,5,Rainy,0,142.28,Spring,1
07-12-24,K002,West,323,223,247,275.3,171.45,15,Sunny,0,169.61,Autumn,0
07-12-24,K003,West,326,226,169,295.63,190.3,5,Sunny,0,188.14,Autumn,2
07-12-24,K004,West,291,191,202,243.51,132.78,5,Cloudy,1,128.48,Summer,1
07-12-24,K005,North,356,256,183,119.05,161.32,5,Sunny,1,159.89,Spring,2
08-12-24,K001,East,367,267,120,373.73,193.77,15,Rainy,1,194.58,Spring,0
08-12-24,K002,North,378,278,188,112.43,189.85,20,Sunny,0,193.16,Autumn,0
08-12-24,K003,East,390,290,286,201.54,157.26,0,Sunny,1,161.82,Spring,2
08-12-24,K004,East,382,282,228,174.87,165.79,15,Cloudy,0,157.64,Winter,0
08-12-24,K005,West,343,243,267,232.65,180.85,15,Snowy,1,180.29,Summer,0
09-12-24,K001,West,342,242,146,290.74,169.45,5,Rainy,0,166.9,Summer,2
09-12-24,K002,South,347,247,242,220.56,168.56,15,Rainy,1,175.65,Spring,0
09-12-24,K003,North,284,184,121,148.01,198.23,15,Cloudy,1,194.87,Summer,0
09-12-24,K004,East,385,285,233,209.04,158.36,5,Sunny,0,165.42,Winter,2
09-12-24,K005,West,337,237,235,129.4,165.87,0,Sunny,0,163.1,Winter,2
11-12-24,K001,West,308,208,192,374.98,154.47,5,Sunny,1,151.89,Summer,2
11-12-24,K002,West,367,267,165,191.7,166.78,5,Rainy,1,168.47,Winter,2
11-12-24,K003,North,281,181,174,345.38,128.68,15,Snowy,1,127.37,Winter,1
11-12-24,K004,East,358,258,275,558.49,147.42,0,Sunny,1,147.28,Spring,2
11-12-24,K005,West,383,283,163,99.87,176.11,0,Rainy,1,173.15,Autumn,2
11-12-24,K001,South,341,241,134,265.84,172.95,20,Sunny,0,168.61,Spring,0
11-12-24,K002,West,355,255,121,205.02,152.17,15,Rainy,0,151.17,Spring,0
11-12-24,K003,North,305,205,205,192.51,141.1,15,Snowy,1,145.97,Summer,1
11-12-24,K004,East,326,226,214,122.29,183.64,20,Cloudy,0,182.36,Winter,0
11-12-24,K005,West,272,172,173,146.38,193.53,20,Sunny,0,198.38,Summer,0
11-12-24,K001,West,386,286,282,274.59,124.78,5,Rainy,0,128.81,Summer,1
11-12-24,K002,East,289,189,184,372.3,157.73,15,Rainy,0,158.11,Autumn,0
11-12-24,K003,East,335,235,214,205.96,139.48,0,Cloudy,0,139.73,Summer,1
11-12-24,K004,West,327,227,355,165.52,164.87,20,Cloudy,0,167.61,Spring,0
11-12-24,K005,South,358,258,153,190.33,120.2,5,Rainy,0,118.2,Spring,1
12-12-24,K001,West,331,231,261,326.16,156.97,20,Rainy,0,158.28,Winter,0
12-12-24,K002,East,301,201,267,273.44,146.99,15,Rainy,0,144.61,Spring,1
12-12-24,K003,West,358,258,177,143.7,165.78,20,Snowy,1,162.54,Autumn,0
12-12-24,K004,East,327,227,220,244.21,163.95,15,Snowy,1,161.71,Summer,0
12-12-24,K005,East,305,205,194,328.22,130.07,15,Cloudy,1,132.95,Winter,1
13-12-24,K001,North,336,236,218,184.35,174.85,15,Rainy,1,176.67,Spring,0
13-12-24,K002,South,288,188,135,264.42,122.91,15,Snowy,0,120.39,Summer,1
13-12-24,K003,South,355,255,122,281.01,175.52,15,Sunny,0,178.09,Summer,0
13-12-24,K004,East,372,272,206,303.05,183.24,5,Snowy,0,179.0,Summer,2
13-12-24,K005,West,394,294,237,427.71,158.16,15,Snowy,0,154.83,Summer,0
14-12-24,K001,East,347,247,215,165.76,135.9,20,Sunny,1,133.66,Autumn,1
14-12-24,K002,East,270,170,127,397.1,198.69,20,Snowy,1,202.9,Autumn,0
14-12-24,K003,North,347,247,144,219.3,137.09,15,Sunny,0,141.41,Winter,1
14-12-24,K004,North,385,285,284,307.46,185.73,5,Snowy,0,187.06,Autumn,2
14-12-24,K005,North,339,239,293,165.9,187.11,15,Sunny,0,183.56,Spring,0
16-12-24,K001,South,308,208,299,234.94,174.76,0,Cloudy,0,178.87,Summer,2
16-12-24,K002,West,394,294,297,207.7,156.76,15,Cloudy,0,159.97,Summer,0
16-12-24,K003,South,364,264,195,132.15,123.97,5,Cloudy,1,123.49,Autumn,1
16-12-24,K004,West,371,271,219,158.97,197.02,5,Rainy,1,197.85,Autumn,2
16-12-24,K005,East,295,195,239,134.08,134.16,15,Cloudy,1,130.0,Winter,1
17-12-24,K001,North,296,196,285,166.58,158.65,20,Cloudy,0,154.37,Summer,0
17-12-24,K002,West,309,209,278,363.47,142.38,0,Snowy,1,139.17,Spring,2
17-12-24,K003,North,278,178,187,198.55,192.39,5,Snowy,1,195.54,Autumn,2
17-12-24,K004,North,275,175,297,280.33,152.17,20,Rainy,0,153.06,Winter,0
17-12-24,K005,South,310,210,165,167.44,120.19,15,Sunny,0,126.95,Winter,1
18-12-24,K001,North,314,214,158,198.5,114.3,15,Rainy,1,111.26,Winter,1
18-12-24,K002,North,297,197,211,157.51,158.19,15,Cloudy,1,159.52,Autumn,0
18-12-24,K003,East,330,230,177,91.07,164.06,5,Cloudy,0,164.38,Autumn,2
18-12-24,K004,West,312,212,285,391.5,191.19,0,Rainy,0,190.85,Summer,2
18-12-24,K005,North,395,295,145,205.63,135.06,20,Sunny,1,134.3,Spring,1
19-12-24,K001,West,324,224,182,336.53,187.59,0,Cloudy,0,188.4,Summer,2
19-12-24,K002,North,315,215,145,223.02,149.32,0,Rainy,0,145.72,Autumn,2
19-12-24,K003,North,350,250,264,368.15,117.98,15,Cloudy,0,121.16,Winter,1
19-12-24,K004,South,347,247,206,146.79,133.37,15,Cloudy,1,132.44,Autumn,1
19-12-24,K005,West,340,240,263,119.5,120.89,5,Snowy,1,116.42,Summer,1
20-12-24,K001,North,283,183,280,237.16,122.73,20,Snowy,1,119.81,Spring,1
20-12-24,K002,East,377,277,227,154.81,162.5,0,Cloudy,1,165.4,Summer,2
20-12-24,K003,North,358,258,284,169.28,144.19,15,Sunny,0,145.95,Summer,1
20-12-24,K004,East,360,260,207,98.42,163.29,5,Sunny,0,164.44,Summer,2
20-12-24,K005,South,289,189,213,221.07,118.58,15,Cloudy,0,119.0,Winter,1
20-12-24,K001,East,296,196,126,195.24,172.86,20,Cloudy,0,171.66,Spring,0
20-12-24,K002,West,298,198,233,366.9,163.3,20,Cloudy,0,163.41,Summer,0
20-12-24,K003,North,284,184,206,121.56,137.3,20,Snowy,1,134.01,Summer,1
20-12-24,K004,East,347,247,206,165.74,115.29,15,Rainy,0,105.34,Autumn,1
20-12-24,K005,North,398,298,165,168.56,165.57,15,Cloudy,0,157.74,Winter,0
21-12-24,K001,North,331,231,152,267.13,119.45,15,Sunny,1,116.24,Spring,1
21-12-24,K002,East,289,189,263,261.18,198.9,0,Sunny,1,198.55,Autumn,2
21-12-24,K003,West,318,218,181,155.04,130.17,20,Sunny,0,135.49,Winter,1
21-12-24,K004,South,357,257,281,167.7,153.91,0,Cloudy,1,151.82,Winter,2
21-12-24,K005,North,361,261,228,293.91,148.66,15,Rainy,0,144.74,Autumn,1
22-12-24,K001,East,296,196,147,215.1,113.8,0,Snowy,1,116.33,Summer,1
22-12-24,K002,North,360,260,161,457.88,115.33,20,Snowy,0,116.83,Autumn,1
22-12-24,K003,East,299,199,219,358.74,128.09,0,Cloudy,0,124.86,Autumn,1
22-12-24,K004,East,272,172,244,288.23,135.65,20,Rainy,1,130.24,Spring,1
22-12-24,K005,East,386,286,190,180.51,135.56,5,Snowy,0,132.97,Summer,1
23-12-24,K001,West,349,249,284,351.72,179.47,20,Sunny,0,176.73,Winter,0
23-12-24,K002,West,327,227,299,115.59,159.11,20,Rainy,1,154.47,Spring,0
23-12-24,K003,South,282,182,244,176.3,122.96,5,Cloudy,1,122.07,Winter,1
